reviewID,DOI,author,title,reviewer_name,reviews,accepted
1165,6697421,Edmond Bianco,Éditorial: Qu'est ce que l'informatique?,Xiaofeng Su,Quisquam velit ut sit etincidunt porro quisquam consectetur.,True
1166,6697422,Keith Collins,Éditorial: L'immortalité à portée de clavier.,Corina Barbalata,Amet dolorem quiquia porro quaerat ut aliquam quaerat.,True
1167,6697423,Jean-Michel Knippel,Éditorial: Développement en fractions continues et algorithmes.,Blaise Colle,Dolorem ut non numquam adipisci consectetur sed porro.,True
1168,6697424,Edmond Bianco,Éditorial: Intelligence naturelle et gros sous.,Tao Wang,Adipisci est velit dolorem eius.,True
1169,6697425,Lovska Popova,Methodologie de developpement des systemes experts.,Jun Chen 0009,Neque amet velit porro quiquia ipsum magnam quaerat.,True
1170,6697426,Jean-Michel Knippel,Preambule II: Les inscrit(e)s à la journée du 30 mars 2012.,K. V. Sklyar,Non adipisci ipsum modi.,True
1171,6697427,Jean-Michel Knippel,Vouzzavedibisar: Séminaires 1993.,Guillaume Scerri,Modi adipisci numquam ipsum magnam.,True
1172,6697428,Edmond Bianco,Autojection et compilateurs procedure formelle symbolique.,Chanying Li,Amet consectetur consectetur porro dolore etincidunt.,True
1173,6697429,Jean-Michel Knippel|Mohamed Tayeb Laskri,Formalisation de thesaurus a l'aide des reseaux de petri.,Ian R. Petersen,Dolore est ut amet dolor.,True
1174,6697430,Maurice Nivat,"Éditorial : Jacques Arsac, astronome et informaticien.",Azhar Hussain,Modi sed dolore aliquam quiquia ipsum.,True
1175,6697431,Dami|Evelyne Henri,Vouzzavedibisar: L'offsetiste et la banquière. Marcel et Claudine.,Kai-Yuan Cai,Adipisci sit aliquam etincidunt magnam.,True
1176,6697432,Peter Beyls,Synthetic creatures in context.,Simone Garatti,Ipsum dolor modi ipsum.,True
1177,6697433,Edmond Bianco,Chapitre 1 - notions de calcul.,Ionut Munteanu,Magnam voluptatem consectetur aliquam dolorem eius.,True
1178,6697434,Louis Frécon,Tester les compilateurs.,Giuseppina Guatteri,Quaerat eius non numquam ut numquam magnam consectetur.,True
1179,6697435,Robert Valette,Introduction aux Réseaux de Petri.,An Lei,Aliquam ipsum neque porro modi amet.,True
1180,6697436,Jean-Philippe Lehmann,Quelques remarques sur un systeme sequentiel.,Cheng Tan 0001,Adipisci modi quisquam eius adipisci est porro.,True
1181,6697438,Edmond Bianco,Statuts.,Grégoire Lecerf,Sed consectetur eius ut porro quisquam velit dolor.,True
1182,6697439,Edmond Bianco,Éditorial: Informatique et paradoxe.,Francesca C. Chittaro,Quaerat modi neque amet quisquam numquam.,True
1183,6697440,Edmond Bianco,Informatique.,Christoph Maier,Velit dolor labore porro dolore.,True
1184,6697441,Michel Avezard,Vouzzavedibisar: Dunod.,Jan Maximilian Montenbruck,Porro modi porro neque aliquam.,True
1185,6697442,Jean-Michel Knippel,Vouzzavedibisar: Edmond Bianco.,Alejandro J. Rojas,Voluptatem neque voluptatem quiquia.,True
1186,6697443,Edmond Bianco,Éditorial: Echec.,Andrea Garulli,Quisquam dolore adipisci aliquam non est.,True
1187,6697444,Habiba Drias,Extending the independance notation to the first-order formulas for the satisfiability enumeration.,Earl E. Lee II,Est voluptatem sed magnam labore voluptatem quisquam dolorem.,True
1188,6697445,Jean-Michel Knippel,Les articles d'Edmond Bianco dans le bulletin.,Alejandro Caicedo,Voluptatem numquam etincidunt aliquam dolore tempora porro quaerat.,True
1189,6697446,Jean Cea,L'invasion informatique.,Carmen Perea,Etincidunt amet magnam sit.,True
1190,6697447,Edmond Bianco,La machine a instruction unique.,Alejandro J. Rojas,Voluptatem dolor tempora porro.,True
1191,6697448,Serge Halimi,Éditorial: Notre singularité.,Gregorio Malajovich,Modi dolorem quiquia numquam velit ipsum.,True
1192,6697449,Jean-Michel Knippel,Vouzzavedibisar: Séminaires 1992.,Luis Rodrigues,Quisquam est ut sit neque est.,True
1193,6697450,Michel Avezard,"Vouzzavedibisar: 3, 75 m.",Arnulf Jentzen,Sed ipsum ipsum dolorem neque.,True
1194,6697451,Joel Chadabe,The multimedia instrument.,Jan H. van Schuppen,Ipsum adipisci sit dolor quisquam adipisci quiquia non.,True
1195,6697452,Eric Olivier,Vouzzavedibisar: Compression Symbolique.,Ioannis Lestas,Adipisci sed dolore modi.,True
1196,6697453,Patrick Sanchez|Robert Hopp,Traitements informatiques de la notation du jeu instrumental pour instrument de musique mecanique.,Clark Verbrugge,Sit sit non ut magnam porro amet velit.,True
1197,6697454,Edmond Bianco,"Éditorial: L'économique, l'informatique et le politique.",German Castignani,Porro adipisci voluptatem voluptatem.,True
1198,6697455,Edmond Bianco|Jean-Michel Knippel,Qu'entend-on par calculer?,Alain Y. Kibangou,Sed consectetur labore voluptatem magnam voluptatem quiquia.,False
1199,6697456,Jòzef Hurwic,Causes et consequences de l'avalanche des publications scientifiques.,Jin Gyu Lee,Magnam dolore voluptatem ut velit sit.,True
1200,6697457,Mohamed Tayeb Laskri|Philippe Galand,"Analyse de premiere approche de langage naturel, dans le cadre de l'etude d'un systeme support de thesaurus.",Andrea Gasparri,Consectetur neque labore dolorem.,True
1201,6697458,Edmond Bianco,Éditorial: Informatique et devenir.,Wei Lin 0001,Adipisci eius tempora adipisci ut est sed.,True
1202,6697459,Edmond Bianco,Éditorial: Déferlement.,Damian Roca,Dolorem amet voluptatem quiquia quisquam etincidunt.,True
1203,6697460,Jean-Pierre Archambault|Rémi Boulle,"Éditorial : Faut-il laisser tomber l'allemand, le chinois ou l'es-pagnol et faire code informatique en seconde langue ?",Bryan Karney,Eius non labore aliquam est.,False
1204,6697461,Georges Chappaz|Jean-Pierre Petit,Vouzzavedibisar.,Kenta Hoshino,Sit sit quiquia dolorem adipisci dolorem voluptatem.,True
1205,6697462,Edmond Bianco,Éditorial: Informatique et compléxité.,Anne H. H. Ngu,Consectetur est quaerat numquam non dolore porro.,True
1206,6697463,José Rouillard,Les enjeux d'un dialogue homme-machine sur internet: l'hyperdialogue.,Baotong Cui,Sed tempora quaerat sed sed.,True
1207,6697464,Edmond Bianco,Vouzzavedibisar: Génération.,Anthony M. Bloch,Quaerat dolore amet quaerat dolor tempora amet dolor.,False
1208,6697465,Roger Cusin,Mathematiques du multicritere.,Ariel Waissbein,Quaerat eius numquam tempora velit est.,True
1209,6697466,Jean-Claude Fumanal,Automate programmable interpreteur de reseaux de Pétri.,Kevin A. Grasse,Sed adipisci sit sed porro.,True
1210,6697467,Edmond Bianco,Insertion fractionnee.,Maurício C. de Oliveira,Est sed porro neque adipisci modi quisquam sed.,True
1211,6697468,Louis Frécon,Réverie sur mon clavier.,Alessandro Colombo,Ipsum modi modi est.,True
1212,6697470,Michelle Bergadaà,Éditorial.,Constantin Voicu,Sed numquam neque non.,True
1213,6697471,Edmond Bianco,Vouzzavedibisar: Le temps des juges.,Karsten Lemmer,Numquam ut aliquam tempora eius aliquam.,True
1214,6697472,Patrick Isoardi,Contradiction ou indécedabilité: il faut choisir?,Christophe Aubrun,Modi porro neque ipsum adipisci magnam.,True
1215,6697473,André Tricot|Dolly Berdugo|Emmanuelle Puigserver|Mariama Diallo,Evaluation du principe d'economie dans les modeles rationnels de tache de recherche d'information dans un hypertexte.,Alessandro Luppi,Ipsum amet quaerat velit adipisci.,True
1216,6697474,Eric Olivier,Vouzzavedibisar: Affiche «Les 30 ans du B.I.A.A. Hommage à Edmond Bianco».,Bernd-Helge Schäfer,Sit modi amet eius dolorem.,True
1217,6697475,Jean-Michel Knippel,Vouzzavedibisar: Le L.I.T.A.M. en quelques mots.,Fayez Shakil Ahmed,Ipsum etincidunt amet quisquam quisquam.,True
1218,6697476,Edmond Bianco,"Vouzzavedibisar: Amour, informatique et virus.",Matthew J. Barth,Adipisci non modi velit.,True
1219,6697477,Edmond Bianco,Editorial: De l'an mil à l'an deux mil.,Antonio González 0004,Quaerat velit quisquam ipsum.,True
1220,6697478,Edmond Bianco,Vouzzavedibisar: Forces de Coriolis.,Andrey Polyakov 0001,Eius consectetur non eius ipsum voluptatem.,True
1221,6697479,Patrick Gourdet,Semantique generale.,Chuanfeng Sun,Voluptatem ipsum numquam velit.,False
1222,6697480,Jean-Michel Knippel,Éditorial : Le cent et le sang.,Dami,Amet ut quiquia quiquia neque.,False
1223,6697481,Edmond Bianco,Chapitre 7 - le processeur.,Zhiyun Zhao,Quisquam neque quaerat consectetur.,True
1224,6697482,Alain Thomas,Conservation de la généricité et de l'aléatoirité.,Eduardo F. Costa,Aliquam aliquam magnam ipsum.,True
1225,6697484,Edmond Bianco,"Éditorial: Informatique, intelligence.",Kamel Saddiki,Velit dolor aliquam velit.,True
1226,6697485,Jean-Claude Fumanal,Automate programmable.,Shengquan Xiang,Aliquam etincidunt quiquia quisquam modi amet consectetur.,True
1227,6697486,Jean Lassègue,The Imitation Game : et si vous préfériez l'original ?,Qun Chen,Porro aliquam etincidunt magnam.,True
1228,6697487,Iwan Tabakow,Test generation for sequentiel logic circuits using petri nets.,Chaoquan Tang,Consectetur quiquia ut modi eius quiquia velit.,True
1229,6697488,Edmond Bianco,Vouzzavedibisar: Le temps de la papauté.,Aolo Bashar Abusaksaka,Adipisci neque magnam neque velit modi quiquia quiquia.,True
1230,6697490,André Lentin,"Éditorial: Le jeune Bianco aux prises avec un texte, acte 2.",Gabriele Patrizi,Ipsum quisquam sed velit.,True
1231,6697491,Jean-Michel Knippel,Proposition d'organisation physique et mecanismes d'interrogation de thesaurus.,Jean-Claude Risset,Neque numquam ipsum quaerat.,True
1232,6697492,Edmond Bianco,Machines formelles et echanges machines de distribution.,Christian Koncilia,Consectetur consectetur adipisci quiquia sit.,True
1233,6697493,Jean-Philippe Lehmann,Glissement d'un hyperpave dans un champ memoire de dimension n.,Christopher M. Kellett,Quaerat velit voluptatem dolorem.,True
1234,6697494,Edmond Bianco,"Éditorial: Informatique, économie et compagnie (suite 3).",Arti Gupta,Dolor quisquam numquam est labore modi non tempora.,True
1235,6697495,Patrick Isoardi,Vouzzavedibisar: Edmond Bianco en 1997.,Anthony Almudevar,Neque dolore eius dolor velit aliquam aliquam dolor.,True
1236,6697496,Edmond Bianco,Vouzzavedibisar: Les aventures du Vicomte Jacques-Etienne Xavier de l'Or.,Jingyuan Zhan,Quaerat modi numquam quisquam ut labore.,True
1237,6697497,Edmond Bianco,Éditorial: L'avènement d'Internet.,Fanlin Meng,Quaerat porro ut dolor dolor non.,True
1238,6697498,Christian Faivre,Approximations décimales et développement en fraction continue.,Eynollah Khanjari,Quiquia ipsum etincidunt labore adipisci numquam.,True
1239,6697499,Edmond Bianco,La machine plate.,Bisheng Yang,Sed sed dolor aliquam eius numquam voluptatem voluptatem.,True
1240,6697500,Jean-François Peyret,Histoire naturelle de l'esprit (suite et fin).,Kexue Zhang,Aliquam modi labore dolorem dolorem quisquam dolorem velit.,True
1241,6697501,Charles Duchâteau,Images pour programmer: mais qui est l'executant-ordinateur?,Hang Song,Ipsum dolorem sed non.,True
1242,6697502,Jean-Philippe Lehmann|Patrick Isoardi,Éditorial: Le système éducatif.,Juan Eduardo Velázquez-Velázquez,Quiquia sit ipsum quaerat quaerat ipsum quiquia.,True
1243,6697503,Jean-Michel Knippel,Éditorial : Charles Corge et informatique quantique.,Tommaso Bolognesi,Modi ipsum dolore consectetur neque velit.,True
1244,6697504,Laurent Tarillon,Éditorial: Il faut revoir le temps de travail des enseignants! Le décret de 1950 est vraiment trop vieux!,Hugo Rodríguez-Cortés,Non eius adipisci quisquam.,True
1245,6697505,Jean-Pierre Petit,Vouzzavedibisar : Informagique.,Jiajun Ye,Sit eius neque quiquia dolorem.,True
1246,6697507,Jean-Michel Knippel,Éditorial.,Steven E. Shladover,Non tempora ut voluptatem ipsum.,True
1247,6697508,Roger Dupuy,Faut-il rendre reelles les machines virtuelles?,Steven I. Marcus,Dolorem magnam dolore voluptatem adipisci labore adipisci.,True
1248,6697509,Patrick Isoardi,Une nouvelle machine.,Eric Petitjean,Labore adipisci porro consectetur.,False
1249,6697510,Christian Faivre,Approximations décimales et développement en fraction continue.,Daniel Franco 0001,Etincidunt neque dolorem quisquam quaerat.,True
1250,6697511,Edmond Bianco,La recherche et le chercheur.,Qingrong Liu,Aliquam adipisci dolorem dolorem etincidunt dolore.,True
1251,6697512,Edmond Bianco,Vouzzavedibisar: Les aventures d'Edith chef de gang.,Jiakuan Dong,Est tempora dolore ipsum porro.,True
1252,6697513,Patrick Isoardi,Contradiction ou indécidabilité: il faut choisir! À propos du théorème d'incomplétude de Gödel.,Hanxiong Chen,Dolore dolorem adipisci dolore voluptatem.,True
1253,6697514,Anne-Lise Courbis|Jean François Santucci,Generation de sequences de test pour les circuits decrits selon une vue comportementale.,Kazuya Takeda,Consectetur adipisci voluptatem sed dolor magnam.,True
1254,6697515,Patrick Isoardi,Les systemes informatiques.,Juan Carlos Zúñiga Anaya,Ipsum dolorem etincidunt neque.,True
1255,6697517,Edmond Bianco,Vouzzavedibisar: Colloqueries.,Jianghai Hu,Labore velit labore sed dolore.,True
1256,6697518,Jean-Michel Knippel,Expression et verification des connaissances thesaurus par les reseaux de petri.,Arne Kesting,Velit quiquia modi sit amet consectetur dolor dolor.,True
1257,6697520,Jean-Michel Knippel,Éditorial: La fondation Mark Gable (extrait).,Chaoyong Li,Dolorem porro magnam sit labore.,True
1258,6697521,Jean-Michel Knippel,"Représentations formelles de la phrase Arbres, boîtes de Hockett, grammaires à cases.",G. S. Venkatesh,Quiquia modi quisquam eius aliquam ut.,True
1259,6697522,Edmond Bianco,"Éditorial: Société, informatique et relaxation.",Debasish Chatterjee,Quaerat dolorem porro etincidunt velit dolor ipsum eius.,True
1260,6697523,Jean-Michel Knippel,Vers l'aide a l'acces a un thesaurus systemes de production et reseaux de petri.,David Cohen-Steiner,Quisquam velit est dolor.,True
1261,6697524,Edmond Bianco,Editorial: Utopie.,Chenggui Yuan,Quaerat non dolorem tempora amet velit non velit.,True
1262,6697525,David Evans 0001|Salim Ghanemi,Computer assisted programming for systolic systems.,Abel Rionda,Amet dolore numquam magnam ut quisquam ut numquam.,True
1263,6697526,Edmond Bianco,Éditorial: Inéluctable.,Benedict Flade,Non numquam neque dolore ipsum sit.,True
1264,6697527,Alain Thomas,Systèmes de numération et répartition.,Arne Kesting,Numquam sit non sit non non.,True
1265,6697529,Annie Pérez|Michel Cotton,OUPPI-3: une machine SIMD pour les modeles de physique bases sur les automates cellulaires a 2-D.,Kazuhiro Seki,Quaerat magnam quisquam velit quaerat quisquam.,True
1266,6697530,Jean-Philippe Lehmann|Patrick Isoardi,Glissement d'une fenetre dans un champ memoire continu principes et techniques d'assemblage des materiels standard.,Eric D. Kameni,Dolorem eius dolorem neque.,True
1267,6697531,Jean-Pierre Petit,Vouzzavedibisar.,Paolo Rapisarda,Magnam dolorem etincidunt modi magnam.,True
1268,6697532,Edmond Bianco,Vouzzavedibisar: Fantaisie.,Laura Bahiense,Dolore voluptatem labore est porro amet dolor ut.,True
1269,6697533,Edmond Bianco,"Notion de systeme, systeme logiciel et systeme machine (suite).",Daniel Zeng,Etincidunt neque numquam labore.,True
1270,6697534,Jacques Dudon,Vouzzavedibisar: Disque n,Alessandro Borri,Quaerat aliquam neque numquam quiquia.,True
1271,6697535,Edmond Bianco,Le processeur experimental MCA-0 (suite).,Gabriele Patrizi,Modi neque neque modi modi labore.,True
1272,6697536,Edmond Bianco,Vouzzavedibisar: Les aventures de Savate premier - Le destin international.,Jr-Shin Li,Ipsum est magnam adipisci dolore neque eius.,True
1273,6697537,Edmond Bianco,Éditorial: Réalité et irréalité.,Abdol-Reza Mansouri,Quisquam amet labore amet etincidunt voluptatem.,True
1274,6697538,Jean-Philippe Lehmann,Une definition du calculable.,Hoang Ong,Numquam porro quisquam amet velit est eius consectetur.,True
1275,6697539,Mohamed Tayeb Laskri|Tahar Bouhadada,Un Système Tuteur Utilisant un Compagnon Perturbateur.,Ioan-Lucian Popa,Amet labore aliquam porro.,True
1276,6697540,Jean-Pierre Petit,La cosmologie newtonnienne (la minute d'Anselme Lanturlu).,Charles Poussot-Vassal,Ipsum dolorem sed ipsum est.,True
1277,6697541,Jean-Michel Knippel,Vouzzavedibisar: Le G.F.D.I.F.S.C.,Claire J. Tomlin,Tempora voluptatem ut sed est dolorem.,True
1278,6697542,Edmond Bianco,Systeme universel (suite).,Antonio Tornambè,Dolor ut sit tempora porro est adipisci ut.,True
1279,6697543,André Lentin,Éditorial.,Georges Chappaz,Etincidunt voluptatem labore velit magnam magnam.,True
1280,6697544,Edmond Bianco,Vouzzavedibisar: Tout.,Shiqian Ma,Ut quisquam adipisci non quisquam numquam ut dolor.,True
1281,6697545,Edmond Bianco,Éditorial: Intermittence et gouvernance.,Daniel Axehill,Eius eius tempora tempora dolorem non eius.,True
