citaID,author,title,year
6697551,Nadia Mesli,Le formalisme CAT2.,1994.0
6697552,Jean-Marie Souriau,Science et /ou Fiction. Transcription de la conférence enregistrée à Marseille le 5 juin 1974.,2016.0
6697553,Edmond Bianco,Gödelisme.,2012.0
6697554,Guy Caplat,"Sérendipité, créativité et versionologie.",2011.0
6697555,Jean-Michel Knippel,Des Réseaux de Petri et du bulletin d'informatique approfondie et applications 1981-1997.,2009.0
6697556,Edmond Bianco,Éditorial: Le lièvre informatique et la tortue sociale.,1996.0
6697557,Christophe Bisière|Denis Iwanesko|Jean-Luc Massat|Jean-Michel Knippel,Compilateur de machine universelle: MU.,1989.0
6697558,Edmond Bianco,Vouzzavedibisar: Brève dernière.,1990.0
6697559,Robert Valette,Exemple du photographe - Pas 1: Le réseau de Petri vu comme un ensemble d'automates communicants.,2009.0
6697560,Jean-Michel Knippel,Conception et normalisation des bases de données en Sciences Humaines et Sociales.,2007.0
6697561,Edmond Bianco,Chapitre 2 - une machine elementaire.,1997.0
6697562,Jalal Almhana|Simon Delattre,Éditorial : Un professeur de l'université de Moncton s'inquiète pour sa famille qui vit en Syrie.,2016.0
6697563,Edmond Bianco,Vouzzavedibisar: Le Sacre de Savate Premier.,2002.0
6697564,Edmond Bianco,Vouzzavedibisar: La légende du petit lapin et du petit renard.,1984.0
6697566,Jean-Louis Imbert,Introduction a l'algorithmique: les fichiers.,2001.0
6697567,Edmond Bianco,Vouzzavedibisar: Les bonnes recettes de Tantine Danielle.,1992.0
6697568,Edmond Bianco,Vouzzavedibisar: Le temps des jacqueries.,1998.0
6697569,Michel Laï,La methode mood.,1994.0
6697570,Edmond Bianco,"Éditorial: Informatique, la réalité dans l'irréel.",1991.0
6697571,Edmond Bianco,Éditorial: Science et affolement.,1988.0
6697572,Edmond Bianco,Éditorial: Informatique... Informatique...,2002.0
6697573,Jean-Marie Souriau,Science et Science-Fiction. Séminaire H.S.I.F.S. paru dans La Recherche. N°49 - octobre 1974.,2016.0
6697575,Edmond Bianco,Vouzzavedibisar: Communication moderne.,1992.0
6697576,Sami Hilala,Le micro-processeur 8040.,1987.0
6697577,Edmond Bianco,Éditorial: Informatique et changement de société.,1986.0
6697578,Edmond Bianco,"Vouzzavedibisar: Savate Premier, chef de guerre.",2001.0
6697579,Edmond Bianco,Chapitre 4 - la machine formelle.,1997.0
6697580,Annagret Taeschner,Vouzzavedibisar: Seher.,2000.0
6697581,Edmond Bianco,Vouzzavedibisar: Les Gaullicoquins et les Grapurinades.,2004.0
6697582,Patrick Abellard,PFLUX: un logiciel d'analyse des reseaux de petri.,1995.0
6697583,Gérard Della Ragione,Outils informatiques pour les sciences humaines. extrait de cours.,2010.0
6697584,Jean-Claude Risset,Éditorial: Lettre à Madame la Ministre.,2009.0
6697585,Edmond Bianco,"Notion de systeme, systeme logiciel et systeme machine.",1984.0
6697586,Edmond Bianco,Vouzzavedibisar: Raffariconfiance.,2004.0
6697587,Patrick Isoardi,Vouzzavedibisar: Salut Edmond Bianco. Souvenir de 1982.,2012.0
6697588,Jean Véronis|Nancy Ide,Encodage des dictionnaires electroniques: problemes et propositions de la tei.,1995.0
6697589,Christian Faivre,"Le nombre d'or, π et la pyramide de Khéops : une analyse arithmétique.",2016.0
6697590,Edmond Bianco,Le processeur de la procedure formelle.,1992.0
6697591,Edmond Bianco,Vouzzavedibisar: Le drame d'Arsène Lupin.,1992.0
6697592,Eric Olivier,100 ans de Relativité Générale (I/III) : covariance.,2015.0
6697593,Eric Olivier,100 ans de Relativité Générale (II/III) : courbure.,2015.0
6697594,Edmond Bianco,Éditorial: Un peu de sémantique.,2002.0
6697595,Jean-Michel Knippel,Apres hamlet-machine et turing-machine.,2003.0
6697596,Edmond Bianco,Notion de systeme: système logiciel et système machine (suite de suite).,1985.0
6697597,Robert Valette,Génèse de la théorie des Réseaux de Petri 1962-1973.,2009.0
6697598,Edmond Bianco,Dynamique de l'informatique.,1990.0
6697599,Annagret Taeschner,Vouzzavedibisar: P35 DV34.,2000.0
6697600,Eric Olivier,Qu'est-ce qu'une machine? (I/III).,2014.0
6697601,Mohamed Tayeb Laskri,Analyse automatique de requetes.,1993.0
6697602,Edmond Bianco,"Éditorial: Informatique, économie et compagnie (suite 2).",2001.0
6697603,André Richard|Carlos Derbez,Presentation de la gamme des ordinateurs adaptables.,2003.0
6697605,Eric Olivier,Mécanique quantique I : bases mathématiques.,2016.0
6697606,Edmond Bianco,Vouzzavedibisar: Climat.,1990.0
6697607,Nadia Mesli,"Statut syntaxique des appositions en allemand du type Y, X ou Y - X ou Y(X).",2007.0
6697608,Marc Grange,Introduction aux bases de données Conception et normalisation.,2007.0
6697609,Edmond Bianco,Éditorial: Informatique et compléxité.,1987.0
6697610,Jean-Michel Knippel|Jules Nyssen|Renaud Litré,"""Postéditorial"": Les Universités d'Aix-Marseille sur les routes de la soie.",1992.0
6697611,Edmond Bianco,Vouzzavedibisar: La chanson du Mammouth.,1999.0
6697612,Annagret Taeschner,Vouzzavedibisar : Der Dirigent - Le directeur.,2015.0
6697613,Patrick Isoardi,Le grafcet: etudes et reflexions.,1983.0
6697614,Ennacer Boudiba,Amelioration de l'algorithme de production.,1990.0
6697615,Edmond Bianco,Quelques VOUZZAVEDIBISAR's des premiers bulletins.,2005.0
6697616,Edmond Bianco,Chapitre 6 - notion de systeme.,1998.0
6697617,Nadia Mesli,Hommage à Edmond Bianco: De la machine universelle au traitement automatique du langage naturel.,2012.0
6697618,Edmond Bianco,Vouzzavedibisar: L'ordinateur à l'école.,1985.0
6697619,Edmond Bianco,Éditorial: Informatique et terrorisme.,1986.0
6697620,Edmond Bianco,"Éditorial: Printemps, été, automne.",1999.0
6697621,Jean-Louis Le Moigne,L'economique et l'intelligence artificielle 1ère conference internationale.,1985.0
6697622,Edmond Bianco,Autre theoreme important de l'informatique: puissance des machines a files multiples.,1986.0
6697623,Edmond Bianco,Éditorial: Printemps.,1987.0
6697624,Edmond Bianco,Éditorial: Informatique fondamentale.,1996.0
6697625,Jean-Philippe Lehmann,Une preuve directe de l'equivalence entre machine de turing et machine a cases adressables.,1983.0
6697626,Edmond Bianco,Éditorial: Informatique et vacances.,1982.0
6697627,Bernard Goossens,Les architectures risc et polo: un processeur oriente objet.,1996.0
6697628,Clyde Chabot,Vouzzavedibisar: Comment le corps est atteint (extrait I).,2006.0
6697629,Laurent Masimana,Vouzzavedibisar: Le casse-tête informatique.,2003.0
6697630,Edmond Bianco,Éditorial: Informatique et qualité de vie.,1998.0
6697631,Patrick Isoardi,Notion de machine d'après Edmond Bianco.,2012.0
6697632,Paul Hertz,"Form, substance, correspondance.",2002.0
6697633,Edmond Bianco,Éditorial: Informatique et devenir.,1995.0
6697634,Roland Gueye,Intelligence artificielle: de la resolution des problemes a l'ingenierie de la connaissance.,1989.0
6697635,Jean Véronis,"Informatique et linguistique: Introduction, historique.",2008.0
6697636,Edmond Bianco,Éditorial: Informatique et sport.,1985.0
6697637,Edmond Bianco,Vouzzavedibisar: L'avenir de l'ordinateur.,1985.0
6697638,Ennacer Boudiba,Amelioration de l'algorithme de production.,1990.0
6697639,Edmond Bianco,Vouzzavedibisar: Ciste.,1989.0
6697640,Edmond Bianco,Éditorial: Théâtre d'ombres.,1987.0
6697641,Edmond Bianco,Vouzzavedibisar: Le symbole.,1999.0
6697642,Edmond Bianco,Chapitre 5 - la machine universelle.,1998.0
6697643,Edmond Bianco,"Informatique, verite, theoreme de godel.",1991.0
6697644,Edmond Bianco,Vouzzavedibisar: Informaticien.,1982.0
6697645,Edmond Bianco,Vouzzavedibisar: Les pensées de l'heure.,1991.0
6697646,Omar Kettani,"Machine du modele: a -> b, x a decalage maximum (suite).",1989.0
6697647,Edmond Bianco,Éditorial: Informatique et détournement.,1990.0
6697648,Eric Olivier,"Vouzzavedibisar: Annonce: le BIAA fêtera ses 30 ans, le 30 mars 2012.",2011.0
6697649,Edmond Bianco,Vouzzavedibisar: Langue de bois.,1986.0
6697650,Jean-Michel Knippel,De Jacques Arsac à Charles Duchâteau Images pour programmer.,2004.0
6697651,Mohamed Tayeb Laskri|Rachid Benali|Souad Guessoum,RespiDiag: un système Multi-Agents Basé sur un Couplage CBR-SBC pour la Prise en Charge de la Santé Respiratoire.,2007.0
6697652,Robert Valette,Qu'est ce qu'un bon modèle?,2011.0
6697653,Edmond Bianco,Vouzzavedibisar: Le Ministre et la Vache malade.,1996.0
6697654,Edmond Bianco,Vouzzavedibisar: Petit lexique à l'usage de littérature politique.,2002.0
6697655,Jean-Michel Knippel,Représentation des connaissances bibliographiques à la lumière des réseaux de Pétri dans le cadre d'un système d'aide à la conception de thésaurus.,1985.0
6697656,Jean-Michel Knippel,Bibliométrie: point de vue du comité de rédaction de Mathematical Structures in Computer Science.,2008.0
6697657,Edmond Bianco,Éditorial: Le jeu et l'informatique.,1996.0
6697658,Edmond Bianco,Informatique.,2005.0
6697659,Jean-Louis Imbert,Introduction a l'algorithmique: notions de bases et tableaux.,2001.0
6697660,Jean-Claude Fumanal,Automate programmable.,1982.0
6697661,Edmond Bianco,Éditorial: Univers et expression.,1985.0
6697662,Omar Kettani,"Machine du modele a -> b, x a decalage maximum.",1989.0
6697663,Marina Petitjean|Thierry Bollon,Utilisation et acquisition de connaissances dans un contexte nouveau.,1998.0
6697664,Edmond Bianco,Éditorial: Informatique et politique.,2004.0
6697665,Edmond Bianco,Éditorial: Hiver et printemps.,1988.0
6697666,Carlos Derbez,"Une logique conflictuelle: double négation et devenir, méthode.",2006.0
6697667,Edmond Bianco,Vouzzavedibisar: Citations.,1984.0
6697668,Eric Olivier,Qu'est-ce qu'une machine?,2012.0
6697669,Jean-Michel Knippel,Vouzzavedibisar: Computation'93.,1995.0
6697670,France Chappaz,"Information, semiotique et analyse fonctionnelle.",1999.0
6697671,Charles Duchâteau,Images pour programmer : programmer !,2004.0
6697672,Edmond Bianco,Vouzzavedibisar: Expérience.,2009.0
6697673,Edmond Bianco,Éditorial: Informatique & politique.,2000.0
6697674,Eric Olivier,Vouzzavedibisar: L'Enigme et l'Harmonie.,2003.0
6697675,Patrick Sanchez,Langage de traitement de donnees et de communication.,1985.0
6697676,Edmond Bianco,Éditorial: Comique et fractures.,1989.0
6697677,Edmond Bianco,Éditorial: Distorsions et contrôles.,2007.0
6697678,Mohamed Tayeb Laskri,SYDOC: un syst$egrave;me de gestion de bases documentaires.,1985.0
6697679,Patrick Sanchez,"Derouleur du lac, ecrit en procedure formelle symbolique.",1985.0
6697680,Pierre Livet,Intelligence artificielle.,1995.0
6697681,Edmond Bianco,Éditorial: Informatique et enseignement.,1991.0
6697682,Edmond Bianco,Éditorial: Informaticien tout court.,1983.0
6697683,Edmond Bianco,Autojection et compilateurs (suite de suite).,1982.0
6697684,Edmond Bianco,Vouzzavedibisar.,1982.0
6697685,Edmond Bianco,Vouzzavedibisar: L'art est visionnaire.,1987.0
6697686,Asya Willerval|Giuseppe Longo,"Bibliométrie et les tenants de l'orthodoxie (version française, version russe).",2008.0
6697687,Pierre Livet,"Modelisation, simulation et representation en i.a. (brouillon).",1995.0
6697688,Jean-Michel Knippel,Éditorial: Salut Edmond Bianco.,2005.0
6697690,Edmond Bianco,Éditorial: Informatique et panier de crabes.,2001.0
6697691,André Lentin,"Éditorial: Le jeune Bianco aux prises avec un texte, acte 1.",2012.0
6697692,Claude Bastien|Lucile Beaugil,Types de taches et types de navigation dans un hypertexte.,1997.0
6697693,Roger Cusin,Mathematiques du multicritere.,1990.0
6697695,Patrick Isoardi,"Le grafcet, etudes et reflexions.",1983.0
6697696,Jean-Michel Knippel|Mohamed Tayeb Laskri,Study of a thesaurus creation.,1992.0
6697697,Edmond Bianco,Éditorial: Chanson de printemps.,1985.0
6697698,Clyde Chabot,Vouzzavedibisar: Comment le corps est atteint (extrait II).,2006.0
6697699,Sami Hilala,Systeme de conduite de processus.,1991.0
6697700,Nadia Mesli,Les locutions verbales dans les ecrits de martin luther.,1995.0
6697701,Edmond Bianco,Vouzzavedibisar: Citations.,1983.0
6697702,Edmond Bianco,Éditorial: Anti société.,2006.0
6697703,Edmond Bianco,Vouzzavedibisar: L'horreur.,1990.0
6697704,Jean-Charles Pomerol,Éditorial.,2010.0
6697705,Jean-Yves Maisonneuve,Le moment de l'angoisse.,1994.0
6697706,Edmond Bianco,"Éditorial: Informatique, économie et compagnie (suite1).",2000.0
6697707,Jean-Michel Knippel,"De la sérendipité, créativité, versionologie au bon modèle.",2011.0
6697708,Eric Olivier,Exemples de suites et fonctions sous-additives.,2012.0
6697709,Jean-Michel Knippel,Informatique et linguistique Extraits du cours de Jean Véronis.,2008.0
6697710,Jean-Michel Knippel,Vouzzavedibisar: Séminaire Internet.,1995.0
6697711,Souhaïl El Ghazi El Houssaïni,Compilation de la procedure formelle symbolique.,1985.0
6697712,Edmond Bianco,Vouzzavedibisar: Ordinateurs.,1986.0
6697713,Jean-Michel Knippel,"Éditorial : Information, Communication, James Clerk Maxwell et Albert Einstein.",2016.0
6697714,Edmond Bianco,Systeme universel.,1988.0
6697715,Patrick Isoardi,Contradiction ou indécidabilité : il faut choisir !,2015.0
6697716,Edmond Bianco,Un theoreme important de l'informatique: theorie de l'index.,1985.0
6697717,Jean-Michel Knippel,Vouzzavedibisar: Travaux d'Edmond Bianco et dirigés par Edmond Bianco.,2005.0
6697718,Pierre Livet,Les reseaux connexionnistes.,1993.0
6697719,Edmond Bianco,"Autojection et compilateurs: ""suite"".",1982.0
6697720,Jean-Philippe Lehmann,Aide a la construction de programmes basic sur systemes apple.,1983.0
6697721,Jean-Michel Knippel,Le tournoi de turing traditions et innovations.,2000.0
6697722,Jean-Baptiste Voron,Vouzzavedibisar: Petri Nets 2009. Call for Papers and Announcement.,2009.0
6697723,Jean-Michel Knippel,Vouzzavedibisar: Un an déjà.,1993.0
6697724,Edmond Bianco,Éditorial: Questions.,1997.0
6697725,Edmond Bianco,"Éditorial: Informatique, économie et compagnie.",2000.0
6697726,Edmond Bianco,Éditorial: Informatique et psychologie.,1982.0
6697727,Denis Iwanesko Didjeko,Vouzzavedibisar: Vou-za-vépa idée .,2013.0
6697728,Edmond Bianco,Éditorial: Europe.,2004.0
6697729,Michel Avezard,"Vouzzavedibisar: 1, 0, 1, 0, 1, 0, 1, 0, ...",2014.0
6697730,Edmond Bianco,Statuts de variables.,1992.0
6697731,Edmond Bianco,Informatique.,1988.0
6697732,Eric Olivier,Mécanique quantique II : opérateurs non bornés.,2016.0
6697733,Jean-Pierre Petit,Deux ou trois choses que je sais de Sakharov (la minute d'Anselme Lanturlu).,2015.0
6697734,Jean-Michel Knippel,Modele avec thesaurus de recherche d'information.,1998.0
6697735,Denis Iwanesko Didjeko,Vouzzavedibisar: Epitaphe.,2013.0
6697736,Gilles Ascaride,"Éditorial: Lettre ouverte, pieds mouillés, au Président.",2008.0
6697737,Edmond Bianco,Vouzzavedibisar: Turlubec.,2007.0
6697738,Jean-Michel Knippel,"Intersens 2000, suite.",2002.0
6697739,Edmond Bianco,Éditorial: Education nationale.,1999.0
6697740,Edmond Bianco,Éditorial: Notre rassemblement de points de vue du pourtour de la Méditerranée en juin 1991.,1992.0
6697742,André Richard|Carlos Derbez,Resume technique de la machine molle et vocabulaire.,2003.0
6697743,Edmond Bianco,Vouzzavedibisar: La triste fin d'Ordinateur Chevelu.,1998.0
6697744,Edmond Bianco,Vouzzavedibisar: Informaticien.,1983.0
6697745,Jean-Michel Knippel,Intersens 2000.,2002.0
6697746,Edmond Bianco,Chapitre 8 - la machine universelle de la procedure formelle.,2000.0
6697747,Edmond Bianco,Quelques éditoriaux des premiers bulletins.,2005.0
6697748,Jean-Michel Knippel,Une logique conflictuelle selon Carlos Derbez: La dialectique homme-machine.,2006.0
6697749,Eric Olivier,100 ans de Relativité Générale (III/III) : déflexion de la lumière.,2015.0
6697750,France Chappaz,"Foreva, tutoriel d'evaluation automatique des competences en sciences.",1999.0
6697751,Eric Olivier,Mécanique quantique III : de de Broglie à Schrödinger.,2016.0
6697752,Jean-François Peyret|Nicolas Bigards,Turing-machine (playshop).,2003.0
6697753,Edmond Bianco,"Le processeur de la procedure formelle: ""suite"".",1992.0
6697754,Edmond Bianco,Autojection et compilateurs.,1982.0
6697755,Edmond Bianco,Chapitre 3 - complements a la machine de nolin.,1997.0
6697756,Jean-Philippe Lehmann,Remarques sur deux types de modeles en theorie des automates.,1983.0
6697757,Denis Iwanesko Didjeko,Vouzzavedibisar: Le coupé - décalé.,2013.0
6697758,François Mazon,Éditorial: Universités et grandes écoles : revoir la perception des entreprises.,2013.0
6697759,Eric Olivier,Vouzzavedibisar: Animalcule Etrange.,2001.0
6697760,Ennacer Boudiba,Les systemes experts et la machine universelle.,1991.0
6697761,Jean-Philippe Lehmann,Éditorial: Informatique et théocratie.,1983.0
