DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6697338,Ju Huyan|Lili Pei|Liyang Xiao|Susan L. Tighe|Wei Li 0120,14-438590-1|9947292-3-4|536-33806-9|16-499262-0|460-21360-1,J,International roughness index prediction based on multigranularity fuzzy time series and particle swarm optimization.,2019,ShortPaper,Non dolore non eius adipisci numquam. Sit quiquia magnam dolor. Voluptatem velit sit ut quaerat ipsum voluptatem dolorem. Aliquam dolorem neque est numquam tempora. Modi aliquam sit porro.,Karen Barnes,,,,Managed zero-defect orchestration,Ander Murua,Bart van Arem,Dolore modi non magnam labore porro magnam.,Etincidunt sit dolorem non quisquam aliquam labore dolore.,True,True,True,"Stabilizability|Synchronization|Safety-critical|Softwarization,|Vision-Enhanced",636,,6702045,data management,"West, Perez and Cook|Martinez Inc|Rice, Brown and Porter|Brown, Bridges and Hart|Jones-Wright",6,2,True,,,12.82537829775352
6697339,Johannes Wagner 0004|Peter Burggräf|Tim Weißer,18-536862-4|244-27813-1|8234-8875-5,C,Knowledge-based problem solving in physical product development--A methodological review.,2020,ShortPaper,Ut sit numquam quisquam neque velit ut. Velit numquam modi etincidunt. Etincidunt non numquam modi est quisquam velit. Modi eius quisquam amet neque velit sed. Dolorem non neque ipsum magnam sed tempora neque. Labore porro sit non aliquam porro. Etincidunt dolor tempora ut dolorem quiquia amet. Sit ut porro ipsum.,,Andrea Hill,Programmable 5thgeneration migration,R,,Jin-Zhi Wang,Jiwei Sun,Voluptatem non velit quaerat.,Dolorem labore amet aliquam aliquam voluptatem velit.,True,True,True,Continuous-time|Output-feedback|Single-boundary|Knowledge-based|data processing,,5723,6700082,database,Whitaker PLC|Hughes-Newman|Becker Inc,3,5,,False,irregular,
6697340,Hongnian Yu|Shuang Cang|Yan Wang 0064,7970-3169-5|11-204654-0|00-099126-6,J,Mutual information inspired feature selection using kernel canonical correlation analysis.,2019,DemoPaper,Tempora non magnam aliquam. Amet labore quisquam ut adipisci quisquam aliquam adipisci. Etincidunt ipsum porro sit. Modi magnam quaerat quiquia ut sit. Quisquam quaerat ipsum labore porro. Amet dolorem dolor dolorem sed dolorem.,Rachel Benson,,,,Versatile even-keeled encryption,Johann Eder,Baris Baykant Alagöz,Dolore neque amet velit aliquam.,Magnam dolore voluptatem non neque sed.,True,True,True,database|Controllability|data processing|Coordinate-free|Event-triggered,827,,6702145,big data,"Li-Lee|Clark Ltd|Knight, Huff and Duncan",6,2,False,,,48.89624299391335
6697341,Liping Zhao 0001|Manal Binkhonain,14-986336-9|400-96915-6,J,A review of machine learning algorithms for identification and classification of non-functional requirements.,2019,ShortPaper,Quisquam consectetur amet modi. Sit consectetur numquam quaerat. Dolor ut neque est ipsum etincidunt numquam quaerat. Ut consectetur labore dolore modi non modi. Sed sit dolorem modi velit labore numquam.,Jose Briggs,,,,Polarized bi-directional structure,Hirokazu Komatsu,Daniele Borio,Adipisci ipsum est consectetur amet ipsum.,Velit sit ipsum neque dolor voluptatem ipsum.,True,True,True,Parametrization|Leader-follower|Event-triggered|Synchronization|Event-triggered,848,,6701275,indexing,"Aguilar, Gonzalez and Farmer|Pace, Flores and Walker",4,9,False,,,1.4793916862061385
6697342,Peter Ochieng,7398-7340-X,C,PAROT: Translating natural language to SPARQL.,2020,ShortPaper,Quisquam quaerat eius neque. Sit dolor tempora neque amet sed dolore. Consectetur voluptatem non dolore numquam labore eius sed. Dolor quisquam labore porro eius eius ut. Sed voluptatem non amet tempora ut modi. Dolorem magnam quisquam sed etincidunt. Dolor voluptatem voluptatem sit ut dolorem dolore. Etincidunt adipisci ipsum modi.,,Brooke Morris,Business-focused actuating focus group,R,,Jan H. van Schuppen,Arijit Sarkar,Magnam dolore tempora amet porro.,Sed ipsum ut quaerat sit dolore adipisci.,False,True,False,Event-triggered|Output-feedback|Synchronization|Polynomial-time|Prescribed-time,,2696,6698547,big data,"Thomas, Hernandez and Gonzalez",2,2,,False,biennial,
6697343,Luis Fanjul-Peyro,18-823559-3,J,Models and an exact method for the Unrelated Parallel Machine scheduling problem with setups and resources.,2020,FullPaper,Tempora non dolore adipisci sed quaerat. Ut modi tempora consectetur amet adipisci. Quiquia voluptatem quaerat ipsum voluptatem neque. Dolorem sed ipsum sed porro dolor. Ipsum quisquam modi sit. Numquam adipisci sed ut. Aliquam magnam amet porro sit. Porro ut porro dolore adipisci.,Donna Weber,,,,Visionary system-worthy approach,Jirí Pokorný,Akaninyene Udo Udom,Ipsum quiquia quiquia non.,Est modi amet non ipsum.,True,True,True,Representations|Delay-dependent|Continuous-time|Polynomial-time|Synchronization,273,,6698018,indexing,Warren-Henderson,5,3,False,,,11.832160829282712
6697345,Olli-Pekka Hilmola,338-85530-9,J,Role of inventory and assets in shareholder value creation.,2020,ShortPaper,Dolorem sed dolore voluptatem ut modi velit. Sed quisquam modi ut adipisci. Eius quiquia quaerat consectetur etincidunt. Quisquam est non neque adipisci. Ut modi quiquia consectetur non dolore. Etincidunt ut velit dolore. Eius quaerat ipsum porro adipisci. Consectetur voluptatem adipisci sit ut labore magnam.,Melissa Alexander,,,,Function-based intangible migration,Isuru Dasanayake,Jie Yang 0026,Modi quisquam dolore quiquia.,Aliquam dolor eius numquam quiquia.,True,False,False,Delay-scheduled|Synchronization|Synchronization|Coordinate-free|Luenberger-type,315,,6698974,database,"Williamson, Jones and Jimenez",4,3,True,,,19.809440153583306
6697772,Dirk Draheim|Gunnar Piho|Ingrid Pappel|Jaak Tepandi|Janar Linros|Mihkel Lauk|Priit Raspel,8230-7405-X|368-30529-2|623-65412-5|599-18540-9|659-35512-1|200-96635-0|297-81138-4,J,The Data Quality Framework for the Estonian Public Sector and Its Evaluation - Establishing a Systematic Process-Oriented Viewpoint on Cross-Organizational Data Quality.,2017,DemoPaper,Voluptatem labore porro dolore. Consectetur velit adipisci sed. Dolore dolorem labore etincidunt adipisci labore sit. Modi porro numquam velit quaerat aliquam sed labore. Numquam sit numquam non ut. Velit aliquam voluptatem etincidunt ut numquam. Tempora amet consectetur labore magnam. Numquam est porro velit ut dolor. Sed sit numquam labore aliquam dolore dolorem non.,Margaret Gregory,,,,Polarized holistic secured line,Ehsan Ahmad,Amritam Das,Dolore aliquam consectetur ipsum dolorem dolorem modi.,Est dolorem tempora dolore modi aliquam ut.,False,True,False,data processing|indexing|Output-feedback|Nonovershooting|big data,241,,6700061,data management,"Gomez Ltd|Harris LLC|Barnett, Palmer and Bowman|Carney, Torres and Medina|Luna, Sanchez and Banks|Baker-Johnson|Montgomery-Jones",3,6,True,,,0.47020280360344224
6697776,Aaron M. Peddle|Alfredo Cuzzocrea|Carson Kai-Sang Leung|Dacheng Liu|Fan Jiang 0001|Syed Khairuzzaman Tanbeer,416-15798-2|912325-00-3|18-404623-2|7152-5864-3|641-17893-4|00-715710-0,J,Mining Popular Patterns: A Novel Mining Problem and Its Application to Static Transactional Databases and Dynamic Data Streams.,2015,DemoPaper,Est modi aliquam quiquia porro aliquam. Labore quiquia amet adipisci quiquia. Neque non modi ipsum labore modi velit eius. Dolorem dolore dolor etincidunt dolore. Non est magnam labore aliquam est. Eius numquam labore ipsum sit. Dolorem quisquam voluptatem ipsum quiquia. Amet ipsum etincidunt labore. Non non quaerat voluptatem velit velit.,Andre Brown,,,,Cross-group solution-oriented methodology,Denis V. Efimov,Leonardo Querzoni,Tempora tempora porro est sed etincidunt etincidunt eius.,Quisquam labore sit ipsum.,True,True,True,Edge-Artificial|Self-Adaptation|Knowledge-based|Polynomial-time|Delay-dependent,941,,6698772,data querying,"Irwin Group|Santiago, Schmitt and Johnson|Garcia-Edwards|Shah-Sanchez|Dennis and Sons|Jones-Wright",6,6,True,,,26.133356589957895
6697777,Huiping Cao|Mark P. Schildhauer|Shawn Bowers,85752-799-4|05-093327-6|236-89979-3,J,Database Support for Enabling Data-Discovery Queries over Semantically-Annotated Observational Data.,2012,FullPaper,Etincidunt dolor velit magnam. Dolore eius modi ipsum. Porro sed velit neque. Amet tempora quaerat sed porro. Dolor non etincidunt quaerat aliquam velit eius. Consectetur ut etincidunt sed modi velit. Adipisci quiquia quisquam adipisci. Aliquam quiquia sit porro adipisci velit ut numquam.,Carol Wagner,,,,Cloned asynchronous Internet solution,Anthony Hastir,Jeffrey Scott Vitter,Aliquam magnam quaerat porro.,Labore ipsum adipisci consectetur non ut voluptatem numquam.,False,True,False,Continuous-time|Synchronization|Vision-Enhanced|Edge-Artificial|Event-triggered,845,,6700162,data management,"Alvarez-Robinson|Oconnell, Thompson and Hernandez|Wright-Warner",4,2,True,,,33.489181641755025
6697778,George C. Oikonomou|Konstantinos Maraslis|Peter Cooper|Theo Tryfonas,623-19534-8|646-52523-9|946482-26-0|421-35331-7,C,An Intelligent Hot-Desking Model Based on Occupancy Sensor Data and Its Potential for Social Impact.,2016,DemoPaper,Adipisci eius dolor tempora est eius dolor quaerat. Dolor porro voluptatem numquam consectetur sit aliquam. Quaerat voluptatem eius quiquia dolor ut dolorem non. Sit labore eius quiquia ut eius. Neque sit quiquia quaerat ipsum adipisci. Dolorem est tempora dolore. Dolorem consectetur modi est.,,Traci Jones,Ergonomic local array,R,,Amir Ajorlou,Christoph Stiller,Dolor aliquam labore adipisci modi amet etincidunt.,Dolorem dolor ipsum sed sed.,True,True,True,"Controllability|Continuous-time|Edge-Artificial|Softwarization,|Stabilizability",,3065,6698672,data modeling,Tate-Gibson|Mckenzie Group|Ellison-Horne|Martin-Ortiz,5,8,,False,triennial,
6697780,Thi Ai Thao Nguyen|Tran Khanh Dang,231-53196-9|423-62449-X,J,Protecting Biometrics Using Fuzzy Extractor and Non-invertible Transformation Methods in Kerberos Authentication Protocol.,2017,FullPaper,Ipsum aliquam eius quiquia. Eius dolorem velit dolore neque modi etincidunt. Sit eius sit quiquia. Magnam dolore quisquam non. Quaerat ut numquam eius. Ipsum amet magnam dolor etincidunt. Dolore consectetur neque dolore sit neque non magnam. Aliquam numquam dolor voluptatem ipsum dolorem non dolor. Numquam sed tempora modi voluptatem. Aliquam adipisci numquam non adipisci amet est consectetur.,Kristin Harper,,,,Compatible context-sensitive Local Area Network,Hailiang Chen,Dany Abou Jaoude,Non dolorem consectetur adipisci dolorem dolore quisquam etincidunt.,Est numquam magnam numquam quaerat quiquia quiquia dolorem.,True,True,True,ε-Insensitizing|Continuous-time|Event-triggered|Synchronization|Event-triggered,284,,6697950,database,"Barnett, Palmer and Bowman|Stokes PLC",7,2,True,,,27.350010664894807
6697782,Fang Chen 0001|Irena Koprinska|Ling Luo 0002|Wei Liu 0007,505-81733-1|360-54037-0|18-595262-9|86384-834-6,C,DAAR: A Discrimination-Aware Association Rule Classifier for Decision Support.,2017,Poster,Dolor adipisci velit consectetur aliquam. Eius dolore quisquam est quisquam neque. Amet neque dolore sed. Modi labore velit sed dolorem dolorem est est. Sed etincidunt etincidunt quiquia quaerat dolor. Eius dolorem velit numquam voluptatem ut.,,Michael Bowen,Robust non-volatile focus group,S,,György Lipták,Vasili A. Zaitsev,Non consectetur etincidunt velit.,Ut tempora velit aliquam neque tempora quaerat.,True,True,True,Controllability|Controllability|Delay-dependent|Vision-Enhanced|Delay-dependent,,4736,6698952,data management,"Jennings-Swanson|Nelson and Sons|Simon, Gentry and Mckinney|Jones Ltd",9,1,,False,annual,
6697784,Anwitaman Datta|Quach Vinh Thanh,9612256-6-8|520-02048-1,J,BPMiner: Algorithms for Large-Scale Private Analysis.,2015,DemoPaper,Est sed ut quaerat ut. Porro velit etincidunt non porro porro. Est tempora amet porro quisquam aliquam etincidunt. Velit non etincidunt ipsum dolore etincidunt adipisci. Neque quiquia modi aliquam est sit.,Ashley Booker,,,,De-engineered dynamic Local Area Network,Fang-shu Lei,Cristiano Maria Verrelli,Non non sed est amet quisquam porro.,Etincidunt porro ut neque aliquam etincidunt ipsum adipisci.,True,True,True,"Delay-dependent|Output-feedback|Event-triggered|Delay-dependent|Softwarization,",975,,6701086,big data,"Thomas, Hernandez and Gonzalez|Campbell-Schultz",9,8,True,,,9.590532321398854
6697785,A Min Tjoa|Bernhard Freudenthaler|Jorge Martínez Gil,9561444-9-9|515-37146-8|9988222-6-2,C,A General Framework for Multiple Choice Question Answering Based on Mutual Information and Reinforced Co-occurrence.,2019,FullPaper,Sed neque velit velit. Neque porro quaerat consectetur dolor consectetur sed. Sit quiquia sed tempora. Tempora ipsum sit labore voluptatem dolorem dolore. Quiquia magnam sed magnam est dolorem. Eius voluptatem magnam sit.,,Natalie Gonzalez,Synchronized client-driven budgetary management,S,,Jan H. van Schuppen,José Claudio Geromel,Dolore labore magnam labore dolore neque aliquam.,Quaerat quisquam velit amet non voluptatem modi.,True,True,True,Controllability|Coordinate-free|Delay-dependent|data management|Controllability,,3786,6699280,data modeling,Lee-Wright|Moss-Schwartz|Mcgee-Reed,7,2,,False,triennial,
6697789,Alessandro Armando|Michele Bezzi|Nadia Metoui,614-62311-X|7905-2784-9|7378-5825-6,J,Risk-Based Privacy-Aware Access Control for Threat Detection Systems.,2017,FullPaper,Modi labore aliquam quiquia. Ut quaerat est modi ut amet magnam. Voluptatem magnam dolor neque. Labore porro ut amet non. Eius dolorem modi est quaerat quaerat adipisci sed. Neque dolore tempora porro. Quisquam velit quiquia dolore magnam ipsum numquam. Dolore quisquam etincidunt ipsum numquam quisquam eius. Dolorem eius neque sed est quaerat velit. Consectetur neque voluptatem aliquam ipsum labore magnam porro.,Michael Zamora,,,,Synchronized directional Local Area Network,George Bitsoris,Christian Laugier,Neque neque est eius voluptatem est.,Quiquia quaerat eius ipsum voluptatem quaerat eius.,True,True,True,Nonovershooting|Coordinate-free|Controllability|Controllability|Stabilizability,133,,6700795,data management,"Williams, Day and Thompson|Moore LLC|Johnson, Padilla and Jones",3,4,True,,,2.5447171959142647
6697791,Anwitaman Datta|Frédérique E. Oggier|J. Harshan,9612256-6-8|913876-26-9|581-72375-4,J,Differential Erasure Codes for Efficient Archival of Versioned Data in Cloud Storage Systems.,2016,FullPaper,Dolorem aliquam aliquam non. Eius amet numquam eius quiquia eius sed magnam. Ut magnam quisquam magnam. Dolore tempora porro quaerat tempora labore. Adipisci aliquam non consectetur neque voluptatem consectetur etincidunt. Adipisci dolorem dolor quiquia numquam tempora quisquam. Quisquam velit dolorem consectetur tempora sit. Labore ipsum amet non labore quiquia quiquia ut. Tempora consectetur sed porro adipisci eius modi. Ut magnam voluptatem numquam dolor labore.,David Watts,,,,Customer-focused demand-driven workforce,Vivek S. Borkar,Hong Wang 0001,Aliquam dolor ut sit sed consectetur amet sed.,Est etincidunt quisquam aliquam voluptatem eius sed.,True,True,True,Controllability|data modeling|Event-triggered|Output-feedback|Controllability,670,,6701963,big data,"Norman, Baker and Wilson|Smith-Atkinson|Burns, Jones and Owens",5,6,True,,,31.15559211107296
6697794,João Pedro Costa|Pedro Furtado 0001,947818-17-X|89262-109-1,C,Data Warehouse Processing Scale-Up for Massive Concurrent Queries with SPIN.,2015,ShortPaper,Quaerat tempora non amet. Adipisci etincidunt neque dolor adipisci quiquia. Consectetur labore velit dolor. Quiquia numquam modi voluptatem magnam ut porro dolor. Porro modi sit ut voluptatem velit magnam porro. Sed aliquam dolorem est adipisci. Aliquam magnam tempora eius numquam. Aliquam tempora consectetur dolor aliquam quaerat aliquam. Eius sed etincidunt quisquam ipsum tempora magnam eius.,,Susan Juarez,Down-sized methodical service-desk,W,,Liqun Peng,Dena Firoozi,Velit porro modi ut quaerat eius.,Est magnam est adipisci numquam eius aliquam eius.,False,False,False,Synchronization|Event-triggered|data modeling|Prescribed-time|Self-Adaptation,,8930,6701209,data processing,"Robbins, Pugh and Boyd|Miles-Abbott",9,2,,False,quadrennial,
6697799,Alessio Bechini|Riccardo Giannini,227-45254-4|10-319618-1,C,Management of Genotyping-Related Documents by Integrated Use of Semantic Tagging.,2011,Poster,Ipsum ipsum magnam porro. Sed porro quaerat dolorem non ipsum non dolorem. Voluptatem neque modi etincidunt voluptatem. Labore adipisci porro eius dolorem velit sed eius. Dolorem amet adipisci neque labore tempora. Dolorem eius velit neque ipsum sit ut eius. Voluptatem dolore dolorem dolore.,,Lynn Hall,Horizontal solution-oriented hub,E,,Hao Fang 0001,Wentao Tang,Aliquam voluptatem magnam voluptatem numquam modi porro sed.,Eius magnam adipisci modi aliquam amet velit.,True,False,False,"Controllability|Irreducibility,|Passivity-based|data management|Delay-scheduled",,5083,6700785,big data,Goodwin-Mckenzie|Freeman and Sons,7,6,,True,biennial,
6697800,Manish Khare|Rajneesh Kumar Srivastava|Thanh Binh Nguyen 0004,386-02990-X|13-490414-8|7299-5523-2,J,Human Object Classification Using Dual Tree Complex Wavelet Transform and Zernike Moment.,2014,DemoPaper,Modi amet porro numquam dolor voluptatem modi quaerat. Aliquam consectetur ipsum quiquia porro non. Amet amet aliquam consectetur. Ut consectetur labore tempora labore sit tempora magnam. Aliquam amet velit quisquam modi est. Sit eius eius numquam etincidunt modi. Dolorem velit ipsum etincidunt tempora velit dolore. Magnam velit quiquia quiquia labore neque eius velit.,Juan Williamson,,,,Cloned asynchronous Internet solution,Héctor Ramírez Cabrera,Annika Eichler,Quaerat eius non etincidunt amet magnam sit.,Porro voluptatem porro modi adipisci numquam.,True,True,True,Delay-scheduled|Controllability|Delay-dependent|Interconnection|data modeling,635,,6699757,data querying,"Lynch, Cantrell and Bell|Thompson Inc|Farrell Inc",5,8,True,,,13.732468294951
