DOI,author,author-aux,author ID,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-label,note-type,number,pages,publisher,publnr,publtype,sub,venue,title,title-bibtex,tt,url,volume,year,edition_venue,chair,abstract,corresponding_author
6697289,Mohan S. Kankanhalli|Mukesh Kumar Saini|Pradeep K. Atrey|Sharad Mehrotra,data modeling,,,,,,,,Linda Bright,,https://doi.org/10.1504/IJTMCC.2013.052523,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/SainiAMK13,2020-06-05,,,,,1,23-51,,,,,J,Privacy aware publication of surveillance video.,,,db/journals/ijtmcc/ijtmcc1.html#SainiAMK13,1,2013,ShortPaper,,Porro aliquam tempora neque. Quaerat dolor dolor ut sed quisquam. Quiquia voluptatem modi modi labore. Porro quisquam labore sit consectetur. Consectetur quaerat adipisci numquam ut voluptatem. Ut neque est ipsum sed. Est labore modi labore quaerat quisquam ut. Dolor labore adipisci non modi dolorem eius non. Modi etincidunt ut dolorem labore. Non consectetur dolore consectetur etincidunt.,Mohan S. Kankanhalli
6697290,Jaipal Reddy Anugu|Munaga V. N. K. Prasad,data processing,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2016.10002818,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/PrasadA16,2020-06-05,,,,,3,224-245,,,,,C,Multi-algorithmic fingerprint model for cancellable template generation.,,,db/journals/ijtmcc/ijtmcc3.html#PrasadA16,3,2016,ShortPaper,Michael Brown,Aliquam non aliquam quisquam aliquam. Ipsum numquam dolorem velit adipisci est dolore ut. Magnam dolorem dolor eius amet aliquam dolore magnam. Sit ipsum non etincidunt non est. Quiquia dolorem magnam magnam non eius. Dolor consectetur magnam adipisci numquam eius. Aliquam dolore voluptatem numquam quaerat neque. Ut adipisci quiquia dolorem ut voluptatem.,Jaipal Reddy Anugu
6697291,Jitendra Singh|Rakesh Kumar 0008|Vimal Kumar 0002,indexing,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2017.10010538,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/KumarKS17,2023-03-06,,,,,1,17-35,,,,,C,An efficient and secure RSA-based certificateless signature scheme for wireless sensor networks.,,,db/journals/ijtmcc/ijtmcc4.html#KumarKS17,4,2017,DemoPaper,Zoe Sharp,Dolorem est quiquia sit sit magnam est non. Dolorem labore eius quiquia sit velit ipsum magnam. Velit consectetur tempora ipsum etincidunt. Sit velit modi dolor voluptatem. Neque amet numquam porro quiquia voluptatem quisquam. Modi tempora non aliquam amet. Modi amet quaerat amet modi. Neque eius dolore velit dolor consectetur sit. Quisquam ut neque labore quaerat est velit. Etincidunt est non non.,Jitendra Singh
6697292,Kenneth David Strang,data processing,,,,,,,,Tony Russell,,https://doi.org/10.1504/IJTMCC.2018.095608,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/Strang18,2020-06-05,,,,,2,95-110,,,,,N,Socio-cultural distrust of internet information.,,,db/journals/ijtmcc/ijtmcc4.html#Strang18,4,2018,DemoPaper,,Adipisci ut est ipsum eius. Neque tempora velit magnam quaerat. Quiquia consectetur sit modi dolor neque magnam. Velit voluptatem est eius quaerat. Sed aliquam ut magnam eius aliquam aliquam. Quaerat numquam dolore dolorem sit dolorem quisquam. Quaerat amet non numquam non ut dolorem sed. Modi eius quiquia dolore amet consectetur. Neque porro ut consectetur tempora magnam dolor magnam. Numquam non neque eius ipsum tempora sed consectetur.,Kenneth David Strang
6697293,Ashok Kumar Das|Jamuna Kanta Sing|Santanu Chatterjee,Leader-follower,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2014.067303,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/ChatterjeeDS14,2020-06-05,,,,,3,259-295,,,,,C,A survey on user access control in wireless sensor networks with formal security verification.,,,db/journals/ijtmcc/ijtmcc2.html#ChatterjeeDS14,2,2014,FullPaper,Jonathan Padilla,Sed velit velit quisquam quiquia neque. Etincidunt etincidunt ut modi numquam. Velit adipisci aliquam quiquia etincidunt neque. Sed est neque ut sed ut quaerat dolore. Eius quisquam magnam ut quisquam consectetur magnam modi.,Ashok Kumar Das
6697294,Brennen Kelly|Kelsey Karpinski|Syed S. Rizvi|Taryn Walker,data storage,,,,,,,,Joel Fisher,,https://doi.org/10.1504/IJTMCC.2015.076966,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/RizviKKW15,2020-06-05,,,,,2,168-192,,,,,J,A user oriented cloud security evaluation framework.,,,db/journals/ijtmcc/ijtmcc3.html#RizviKKW15,3,2015,DemoPaper,,Aliquam porro neque quaerat dolor quaerat magnam porro. Eius quisquam velit modi tempora tempora non. Voluptatem modi eius quiquia magnam magnam eius. Dolor non eius magnam adipisci adipisci. Labore labore adipisci est adipisci quisquam porro. Consectetur sit dolorem numquam eius ut.,Brennen Kelly
6697295,Arpita Bhargava|Brijesh Kumar Chaurasia|Kapil Sharma|Shekhar Verma,data modeling,,,,,,,,Jorge Bowen,,https://doi.org/10.1504/IJTMCC.2017.10010539,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/SharmaCVB17,2020-06-05,,,,,1,36-51,,,,,J,Trust computation in VANET using TOEFV.,,,db/journals/ijtmcc/ijtmcc4.html#SharmaCVB17,4,2017,FullPaper,,Aliquam consectetur amet neque ipsum dolor velit porro. Adipisci velit quisquam non quiquia. Non non quisquam quaerat. Tempora tempora porro sed magnam consectetur numquam dolore. Modi sit amet modi modi est. Dolore porro quisquam adipisci. Porro adipisci dolor dolore dolore. Etincidunt voluptatem magnam modi amet sit. Ipsum amet non sit voluptatem labore porro.,Arpita Bhargava
6697296,Albert Rego|Christos Gkountis|Jaime Lloret 0001|Laura García,data modeling,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2017.10010537,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/RegoGGL17,2020-08-25,,,,,1,1-16,,,,,C,A new proposal for trust management in wireless sensor networks based on validation.,,,db/journals/ijtmcc/ijtmcc4.html#RegoGGL17,4,2017,Poster,Michael James,Modi dolore magnam labore non voluptatem aliquam. Dolorem porro velit numquam dolorem dolorem. Dolore dolorem sed tempora numquam est adipisci quiquia. Sit consectetur dolore ut magnam quiquia amet neque. Ut est quaerat porro labore neque neque. Dolore neque dolorem voluptatem ipsum quaerat. Est aliquam sed sed sed neque adipisci tempora. Etincidunt neque dolor aliquam ut quiquia.,Albert Rego
6697297,Hisham Salah|Mohamed Eltoweissy,data querying,,,,,,,,Susan Johnson,,https://doi.org/10.1504/IJTMCC.2018.095612,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/SalahE18,2020-06-05,,,,,2,132-171,,,,,J,Personalised reconfigurable trust management.,,,db/journals/ijtmcc/ijtmcc4.html#SalahE18,4,2018,DemoPaper,,Est magnam sit ipsum velit dolor quaerat. Neque sit quiquia voluptatem est non consectetur. Quiquia voluptatem amet sit modi modi porro aliquam. Eius sit consectetur tempora aliquam adipisci amet. Quaerat non non magnam magnam sed aliquam. Dolore dolore adipisci adipisci.,Hisham Salah
6697298,Jens Müller 0002|Klemens Böhm,data modeling,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2014.063274,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/0002B14,2020-06-05,,,,,1,40-77,,,,,C,Identity business processes.,,,db/journals/ijtmcc/ijtmcc2.html#0002B14,2,2014,Poster,Shannon Griffin,Sit sit modi etincidunt ut. Dolorem numquam dolore dolor eius. Ipsum dolore dolor adipisci quiquia etincidunt. Dolore est ipsum quisquam. Dolore quisquam quisquam consectetur dolor tempora adipisci. Labore est voluptatem quisquam voluptatem. Quaerat est consectetur amet. Quaerat velit magnam ipsum est. Dolore ipsum sit ipsum consectetur neque. Ipsum modi sit quiquia porro eius modi.,Jens Müller 0002
6697299,Nick Wainwright|Siani Pearson,data processing,0000-0003-3576-9402,,,,,,,Jason Peterson,,https://doi.org/10.1504/IJTMCC.2013.052524,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/PearsonW13,2020-06-05,,,,,1,52-72,,,,,J,An interdisciplinary approach to accountability for future internet service provision.,,,db/journals/ijtmcc/ijtmcc1.html#PearsonW13,1,2013,DemoPaper,,Ipsum adipisci voluptatem quiquia quisquam dolore modi dolor. Quiquia velit non labore sed non dolor aliquam. Sit consectetur etincidunt sit dolorem. Magnam consectetur etincidunt eius. Numquam numquam labore numquam quaerat. Etincidunt neque aliquam quiquia sed quaerat voluptatem adipisci. Quiquia quaerat tempora tempora porro consectetur porro.,Nick Wainwright
6697300,Deepthi P. Pattathil|Nishanth Augustine|Sudhish N. George,data processing,0000-0003-2295-7455,,,,,,,Michael Sanders,,https://doi.org/10.1504/IJTMCC.2015.072467,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/AugustineGP15,2020-06-05,,,,,1,74-92,,,,,J,An audio encryption technique through compressive sensing and Arnold transform.,,,db/journals/ijtmcc/ijtmcc3.html#AugustineGP15,3,2015,FullPaper,,Eius velit voluptatem non amet. Est etincidunt quaerat aliquam. Consectetur sed consectetur eius sed modi est. Porro quiquia aliquam magnam sit porro numquam. Numquam ipsum porro adipisci dolorem quiquia consectetur. Quisquam velit neque velit non. Velit aliquam ipsum dolorem sed porro tempora non. Amet tempora sit numquam sit voluptatem. Ipsum dolorem tempora ut est dolore voluptatem quaerat.,Deepthi P. Pattathil
6697301,A. Pravin Renold|S. Geethanjali,indexing,,,,,,,,Hannah Cole,,https://doi.org/10.1504/IJTMCC.2014.063270,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/RenoldG14,2020-06-05,,,,,1,7-21,,,,,J,A trust-based AODV routing protocol for improved QoS in mobile ad-hoc networks.,,,db/journals/ijtmcc/ijtmcc2.html#RenoldG14,2,2014,FullPaper,,Eius quaerat tempora neque. Dolorem eius numquam adipisci adipisci est amet. Sed voluptatem dolorem dolore quisquam ut. Tempora sed quisquam quiquia etincidunt quisquam etincidunt. Velit adipisci voluptatem est. Dolorem voluptatem dolor adipisci aliquam. Magnam labore porro magnam dolore sit sit dolorem. Est porro non numquam amet.,A. Pravin Renold
6697302,Agrima Srivastava|G. Geethakumari,data storage,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2015.072461,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/SrivastavaG15,2020-06-05,,,,,1,19-39,,,,,C,Privacy landscape in online social networks.,,,db/journals/ijtmcc/ijtmcc3.html#SrivastavaG15,3,2015,DemoPaper,Diana Ramirez,Etincidunt dolore amet amet etincidunt. Quisquam etincidunt magnam neque ipsum non eius. Sit ipsum amet sit quisquam. Consectetur ipsum modi amet neque dolorem. Dolore est eius dolor. Tempora quaerat neque quaerat. Est non velit sit sit. Consectetur neque est aliquam eius ipsum quisquam. Sit aliquam aliquam ut ipsum.,Agrima Srivastava
6697303,Al-Sakib Khan Pathan,big data,,,,,,,,Andrew Carlson,,https://doi.org/10.1504/IJTMCC.2014.063272,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/Pathan14,2020-06-05,,,,,1,1-6,,,,,J,Editorial article: On the boundaries of trust and security in computing and communications systems.,,,db/journals/ijtmcc/ijtmcc2.html#Pathan14,2,2014,ShortPaper,,Est consectetur neque dolor non dolorem est aliquam. Quaerat voluptatem non velit ipsum est consectetur. Ut dolore magnam dolorem sit. Sed consectetur velit velit. Aliquam porro quisquam ut quaerat dolor. Quiquia numquam dolorem aliquam quaerat. Dolor amet ut eius dolorem. Adipisci est sed ipsum velit sit aliquam.,Al-Sakib Khan Pathan
6697304,Adrijit Goswami|Ashok Kumar Das|Vanga Odelu,data querying,0000-0001-6903-0361,,,,,,,Jason Burnett,,https://doi.org/10.1504/IJTMCC.2013.053278,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/OdeluDG13,2020-06-05,,,,,2,156-174,,,,,J,A novel linear polynomial-based dynamic key management scheme for hierarchical access control.,,,db/journals/ijtmcc/ijtmcc1.html#OdeluDG13,1,2013,ShortPaper,,Modi adipisci non dolore quiquia etincidunt dolorem aliquam. Dolor numquam neque dolorem ut est ipsum. Dolor quaerat labore voluptatem. Quiquia neque sed sed. Porro tempora ipsum ipsum porro. Non quiquia tempora eius consectetur magnam aliquam.,Adrijit Goswami
6697305,Dheerendra Mishra|Sourav Mukhopadhyay,data modeling,0000-0001-8115-6397,,,,,,,Annette Galloway,,https://doi.org/10.1504/IJTMCC.2014.063271,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/MishraM14,2020-06-05,,,,,1,22-39,,,,,J,A privacy enabling content distribution framework for digital rights management.,,,db/journals/ijtmcc/ijtmcc2.html#MishraM14,2,2014,FullPaper,,Non numquam modi dolorem tempora. Porro neque voluptatem modi ut labore. Tempora consectetur dolor numquam voluptatem aliquam modi. Voluptatem labore ipsum velit ut dolore consectetur consectetur. Sit voluptatem quiquia ut. Dolorem amet magnam consectetur ipsum magnam. Non sit porro sed ipsum quiquia neque. Dolorem est amet consectetur. Quiquia dolor quisquam porro sed. Amet adipisci est dolore dolorem porro quisquam sed.,Dheerendra Mishra
6697306,G. Geethakumari|K. P. Krishna Kumar,data processing,,,,,,,,Michael Griffith,,https://doi.org/10.1504/IJTMCC.2014.067306,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/KumarG14,2020-06-05,,,,,3,207-228,,,,,J,Analysis and modelling of semantic attacks in online social networks.,,,db/journals/ijtmcc/ijtmcc2.html#KumarG14,2,2014,ShortPaper,,Est neque quiquia magnam ipsum. Etincidunt labore aliquam velit numquam ipsum. Est porro numquam ipsum quiquia numquam. Magnam quaerat aliquam etincidunt. Quaerat velit porro non numquam. Porro quiquia quaerat quaerat etincidunt quiquia quisquam voluptatem. Etincidunt ut est adipisci magnam aliquam dolor velit.,G. Geethakumari
6697307,Jared Oluoch,data management,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2015.076961,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/Oluoch15,2020-06-05,,,,,2,147-167,,,,,C,A theoretical framework for trust management in vehicular ad hoc networks.,,,db/journals/ijtmcc/ijtmcc3.html#Oluoch15,3,2015,DemoPaper,Timothy Oneill,Ut aliquam quaerat quisquam labore quiquia etincidunt aliquam. Sed quisquam dolor consectetur quaerat numquam. Quiquia adipisci dolore adipisci velit ut non neque. Dolorem aliquam porro numquam amet ipsum eius. Dolore quaerat eius dolorem. Magnam velit neque neque aliquam. Dolor quaerat non quaerat dolor labore. Porro etincidunt consectetur sit ut.,Jared Oluoch
6697308,Jemal H. Abawajy|Soon-Keow Chong,data management,,,,,,,,Alicia Gallagher,,https://doi.org/10.1504/IJTMCC.2015.072455,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/ChongA15,2020-06-05,,,,,1,1-18,,,,,W,Mitigating malicious feedback attacks in trust management systems.,,,db/journals/ijtmcc/ijtmcc3.html#ChongA15,3,2015,ShortPaper,,Quaerat quisquam consectetur velit eius dolor labore. Eius dolor sit labore numquam. Numquam velit est ut quisquam ut sit adipisci. Ut amet modi dolore non est. Dolor consectetur dolor sed voluptatem. Amet tempora voluptatem ut.,Jemal H. Abawajy
6697309,Md. Imran Alam|Raju Halder,Non-equilibrium,0000-0002-8873-8258,,,,,,,Jonathan Cruz,,https://doi.org/10.1504/IJTMCC.2016.10002816,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/AlamH16,2022-01-03,,,,,3,193-223,,,,,J,Refining dependencies for information flow analysis of database applications.,,,db/journals/ijtmcc/ijtmcc3.html#AlamH16,3,2016,FullPaper,,Quisquam est etincidunt quisquam numquam ut. Adipisci dolor sed etincidunt ut modi. Adipisci sed sit amet. Voluptatem porro amet adipisci non consectetur eius. Non sed quaerat tempora non eius adipisci. Quisquam quisquam ipsum consectetur sit etincidunt quisquam velit. Adipisci neque dolorem non dolore aliquam etincidunt.,Md. Imran Alam
6697310,Priyanka Dey|Sarmistha Neogy|Suparna Biswas,Self-Adaptation,,,,,,,,Sharon Bailey,,https://doi.org/10.1504/IJTMCC.2014.067360,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/BiswasDN14,2020-06-05,,,,,4,379-405,,,,,N,Improved recovery probability of mobile hosts using energy and mobility-based secure checkpointing-recovery.,,,db/journals/ijtmcc/ijtmcc2.html#BiswasDN14,2,2014,ShortPaper,,Quisquam dolore sed velit etincidunt. Etincidunt etincidunt adipisci consectetur. Amet neque porro ipsum modi. Quisquam ut etincidunt dolorem magnam. Est ipsum labore voluptatem.,Priyanka Dey
6697311,Bhagyalekshmy N. Thampi|Guillaume Bouffard|Jean-Louis Lanet,indexing,0000-0002-2046-369X,,,,,,,Melanie Fernandez,,https://doi.org/10.1504/IJTMCC.2014.064158,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/BouffardTL14,2020-09-05,,,,,2,185-205,,,,,W,Security automaton to mitigate laser-based fault attacks on smart cards.,,,db/journals/ijtmcc/ijtmcc2.html#BouffardTL14,2,2014,ShortPaper,,Dolore quiquia adipisci est. Amet dolore numquam modi porro. Modi neque neque labore magnam etincidunt magnam. Velit voluptatem numquam ut sed dolorem magnam eius. Ut dolor aliquam quaerat etincidunt.,Bhagyalekshmy N. Thampi
6697312,BKSP Kumar Raju Alluri|G. Geethakumari|Geetha Meera,Parallelization,,,,,,,,,,https://doi.org/10.1504/IJTMCC.2016.10005491,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/MeeraAG16,2020-06-05,,,,,4,360-372,,,,,C,CEAT: a cloud evidence acquisition tool for aiding forensic investigations in cloud systems.,,,db/journals/ijtmcc/ijtmcc3.html#MeeraAG16,3,2016,Poster,Margaret Shea,Modi numquam voluptatem labore. Amet quaerat quaerat sed quiquia. Sit numquam non voluptatem. Amet ut etincidunt magnam. Numquam non aliquam velit. Non sit voluptatem eius quiquia. Est velit magnam neque porro. Amet etincidunt sit velit magnam. Dolore ipsum ut adipisci numquam velit.,BKSP Kumar Raju Alluri
6697313,Anant V. Nimkar|Soumya K. Ghosh 0001,big data,0000-0002-3904-2924,,,,,,,Mr. Thomas Thomas,,https://doi.org/10.1504/IJTMCC.2018.095609,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/NimkarG18,2022-04-09,,,,,2,111-131,,,,,J,Caucus: an authentication protocol for cloud federation.,,,db/journals/ijtmcc/ijtmcc4.html#NimkarG18,4,2018,FullPaper,,Eius dolor ut est quisquam. Quiquia modi voluptatem quaerat modi. Sit sed neque sed voluptatem non. Dolor eius non dolore est. Sit sit dolore quiquia dolore quisquam amet eius. Dolor etincidunt adipisci magnam amet. Magnam sed quiquia quisquam etincidunt magnam adipisci labore. Quaerat voluptatem dolor neque est labore adipisci. Tempora sit modi quiquia labore sed.,Anant V. Nimkar
6697314,Arunkumar Thangavelu|Debi Prasanna Acharjya|K. Senthil Kumar,indexing,,,,,,,,Aaron Rocha,,https://doi.org/10.1504/IJTMCC.2013.053259,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/KumarAT13,2020-06-05,,,,,2,105-120,,,,,J,Trust evaluation using fuzzy proximity relation with ordering for MANET.,,,db/journals/ijtmcc/ijtmcc1.html#KumarAT13,1,2013,FullPaper,,Magnam amet modi tempora quaerat. Dolorem est eius quisquam. Sed ut amet dolor ut ipsum porro aliquam. Ipsum magnam dolore amet quiquia. Est non modi aliquam etincidunt tempora etincidunt. Etincidunt dolor est consectetur. Dolor sit sed modi ipsum magnam. Modi amet magnam aliquam est. Etincidunt eius adipisci tempora adipisci neque dolore.,Arunkumar Thangavelu
6697315,Enrico Cambiaso|Gianluca Papaleo|Giovanni Chiola|Maurizio Aiello,big data,0000-0002-6932-1975,,,,,,,,,https://doi.org/10.1504/IJTMCC.2013.056440,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/CambiasoPCA13,2020-06-05,,,,,3/4,300-319,,,,,C,Slow DoS attacks: definition and categorisation.,,,db/journals/ijtmcc/ijtmcc1.html#CambiasoPCA13,1,2013,ShortPaper,Robert Fields,Magnam magnam sit adipisci labore ut sit. Amet voluptatem dolorem quiquia sit. Ut numquam dolorem neque etincidunt non magnam. Velit tempora quiquia velit eius non non. Velit dolore etincidunt ut tempora dolore est. Non numquam etincidunt velit sit. Dolore porro sed non.,Enrico Cambiaso
6697316,A. Christy|Rangareddy Jayashree|S. Venkatesh,Representations,,,,,,,,Willie Garza,,https://doi.org/10.1504/IJTMCC.2018.095621,,,Int. J. Trust. Manag. Comput. Commun.,journals/ijtmcc/JayashreeCV18,2020-06-05,,,,,2,172-191,,,,,N,Personalised recommendation system for ranking in question-answering websites with splay tree by avoiding tumbleweed badge.,,,db/journals/ijtmcc/ijtmcc4.html#JayashreeCV18,4,2018,DemoPaper,,Ut velit consectetur dolor ut tempora numquam. Modi consectetur dolore est voluptatem. Quiquia voluptatem porro neque neque quiquia quaerat quiquia. Sed voluptatem voluptatem numquam amet quaerat. Sit aliquam modi sit porro consectetur. Neque labore magnam amet tempora. Etincidunt aliquam porro modi. Voluptatem dolorem dolor ipsum velit numquam magnam. Est numquam amet adipisci magnam dolore est neque. Magnam labore magnam quiquia.,A. Christy
