DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6697339,Johannes Wagner 0004|Peter Burggräf|Tim Weißer,08-448798-0|8376-6150-9|550-21357-5,C,Knowledge-based problem solving in physical product development--A methodological review.,2020,FullPaper,Adipisci voluptatem sed sit modi porro. Quaerat neque sit dolor sit. Ut quiquia ut non dolore eius. Ipsum tempora aliquam quiquia ipsum quiquia neque aliquam. Sit porro dolorem adipisci. Numquam quisquam voluptatem modi. Quiquia labore quaerat neque quisquam consectetur. Labore velit modi neque quiquia dolore. Porro adipisci quiquia est sit. Modi labore dolor numquam quiquia sed voluptatem.,,Debasish Chatterjee,Phased global conglomeration,S,,Alessandro Macchelli,Ghulam Mustafa 0003,Dolore neque amet velit aliquam.,Magnam dolore voluptatem non neque sed.,True,True,True,database|Controllability|data processing|Coordinate-free|Event-triggered,,3970,6699707,data modeling,Johnson and Sons|Ortega-Skinner|Martin-Nichols,8,7,,False,quadrennial,
6697340,Hongnian Yu|Shuang Cang|Yan Wang 0064,389-93882-8|07-069663-9|05-663096-2,C,Mutual information inspired feature selection using kernel canonical correlation analysis.,2019,Poster,Amet sit dolore neque est sit. Sit ipsum dolorem modi. Non quaerat ut voluptatem labore consectetur. Eius porro dolore voluptatem eius quaerat dolore quiquia. Voluptatem amet tempora dolore labore. Dolore neque est est. Dolorem numquam modi numquam modi neque. Voluptatem eius velit neque eius dolore. Tempora non quisquam porro aliquam adipisci. Quaerat sit porro porro labore quaerat ut.,,Erhan Bayraktar,Diverse upward-trending methodology,E,,Jürgen Pannek,Georg Macher,Adipisci ipsum est consectetur amet ipsum.,Velit sit ipsum neque dolor voluptatem ipsum.,True,True,True,Parametrization|Leader-follower|Event-triggered|Synchronization|Event-triggered,,4736,6698614,database,"Warren, Kerr and Brown|Sullivan, Simmons and Gutierrez|Martin LLC",3,3,,False,triennial,
6697341,Liping Zhao 0001|Manal Binkhonain,618-99525-X|9661395-0-4,C,A review of machine learning algorithms for identification and classification of non-functional requirements.,2019,FullPaper,Tempora aliquam aliquam voluptatem ipsum neque sit labore. Amet eius est non sit quaerat dolore modi. Amet eius neque velit. Voluptatem etincidunt aliquam velit. Tempora eius aliquam quaerat sed velit. Modi ipsum magnam quisquam tempora labore est sed. Labore adipisci porro dolore aliquam ipsum. Dolor labore dolorem dolor tempora.,,Diego Napp Avelli,Face-to-face tangible task-force,E,,Alexander Amini,Domènec Ruiz-Balet,Magnam dolore tempora amet porro.,Sed ipsum ut quaerat sit dolore adipisci.,False,True,False,Event-triggered|Output-feedback|Synchronization|Polynomial-time|Prescribed-time,,3786,6698512,data management,"Salas, Chang and Dunn|Harris-Warner",8,1,,False,quadrennial,
6697342,Peter Ochieng,558-16503-6,C,PAROT: Translating natural language to SPARQL.,2020,Poster,Quiquia quiquia velit modi aliquam voluptatem quaerat. Etincidunt dolorem dolorem labore quiquia quiquia porro voluptatem. Amet dolorem non eius. Adipisci dolorem modi est neque labore tempora dolorem. Ipsum porro modi est. Sed magnam sit dolorem. Sed numquam voluptatem quiquia est numquam. Amet consectetur est magnam quisquam porro quiquia est. Quisquam sit velit adipisci ipsum velit. Ut dolorem quaerat magnam numquam quisquam.,,Gongbin Qian,Organic logistical infrastructure,S,,Wei-Bin Zhang,Choon Ki Ahn,Ipsum quiquia quiquia non.,Est modi amet non ipsum.,False,False,False,Representations|Delay-dependent|Continuous-time|Polynomial-time|Synchronization,,1545,6701800,big data,"Ryan, Johnson and Beard",8,5,,True,biennial,
6697343,Luis Fanjul-Peyro,13-917646-9,J,Models and an exact method for the Unrelated Parallel Machine scheduling problem with setups and resources.,2020,ShortPaper,Aliquam dolor numquam labore. Modi labore amet eius sed ut quisquam. Dolor dolorem voluptatem tempora est. Ipsum eius tempora porro porro neque neque. Magnam consectetur dolore ut numquam quiquia porro. Dolorem quisquam tempora tempora neque neque. Sed eius amet dolore ut ipsum. Tempora consectetur amet non dolore sed ut quisquam. Dolor velit consectetur dolor tempora quaerat.,Lucas Brivadis,,,,Optimized 4thgeneration capacity,Olli-Pekka Hilmola,Carmen Botella,Modi quisquam dolore quiquia.,Aliquam dolor eius numquam quiquia.,True,True,True,Delay-scheduled|Synchronization|Synchronization|Coordinate-free|Luenberger-type,670,,6698982,data modeling,Harrison and Sons,8,2,False,,,38.77322403045493
6697345,Olli-Pekka Hilmola,251-03007-9,J,Role of inventory and assets in shareholder value creation.,2020,FullPaper,Tempora sed non labore numquam amet sed non. Amet ut ut dolor tempora quaerat adipisci magnam. Quiquia quisquam labore consectetur amet neque. Dolore etincidunt dolor velit numquam quaerat etincidunt dolore. Quisquam porro dolore adipisci consectetur quiquia dolore etincidunt.,Norman W. Paton,,,,Operative multi-state challenge,Liangbin Zhao,Denny Oetomo,Dolore aliquam consectetur ipsum dolorem dolorem modi.,Est dolorem tempora dolore modi aliquam ut.,True,True,True,data processing|indexing|Output-feedback|Nonovershooting|big data,594,,6698908,data management,Turner-James,9,7,False,,,49.08502604585834
6697772,Dirk Draheim|Gunnar Piho|Ingrid Pappel|Jaak Tepandi|Janar Linros|Mihkel Lauk|Priit Raspel,8477-0027-3|86006-371-4|670-93377-7|644-70686-7|664-79730-1|7073-2643-6|18-235184-0,J,The Data Quality Framework for the Estonian Public Sector and Its Evaluation - Establishing a Systematic Process-Oriented Viewpoint on Cross-Organizational Data Quality.,2017,FullPaper,Quiquia quaerat est ut. Consectetur quisquam non ut dolore dolor tempora dolore. Aliquam labore non amet numquam. Ipsum quisquam porro non voluptatem consectetur. Neque velit adipisci voluptatem magnam aliquam modi modi. Magnam consectetur est dolore tempora.,Junkai Fan,,,,Cloned zero-defect structure,Fayçal Ikhouane,António Casimiro,Tempora tempora porro est sed etincidunt etincidunt eius.,Quisquam labore sit ipsum.,True,True,True,Edge-Artificial|Self-Adaptation|Knowledge-based|Polynomial-time|Delay-dependent,903,,6701008,big data,"Wright Ltd|Johnson, Stevens and Andrews|Barrett-Collins|Vargas, Rojas and Goodwin|Mcdonald, Jones and Maldonado|Erickson-Gibson|Harper, Thomas and Williams",5,4,False,,,22.088392711609362
6697776,Aaron M. Peddle|Alfredo Cuzzocrea|Carson Kai-Sang Leung|Dacheng Liu|Fan Jiang 0001|Syed Khairuzzaman Tanbeer,17-514338-3|8126-8059-0|568-39641-5|16-281312-9|568-05668-X|08-488875-6,C,Mining Popular Patterns: A Novel Mining Problem and Its Application to Static Transactional Databases and Dynamic Data Streams.,2015,ShortPaper,Numquam quisquam neque eius dolore sit. Eius porro labore numquam sed ut eius. Labore velit dolor aliquam dolorem numquam neque consectetur. Dolor ut ut numquam quaerat modi magnam. Sed labore magnam amet non. Numquam sit dolore sit quisquam velit eius. Magnam dolore numquam quisquam. Dolorem dolor voluptatem quiquia velit modi tempora ut.,,A. A. Kosov,Organic logistical infrastructure,S,,Dapeng Yang,Feng Xiao 0002,Aliquam magnam quaerat porro.,Labore ipsum adipisci consectetur non ut voluptatem numquam.,True,True,True,Continuous-time|Synchronization|Vision-Enhanced|Edge-Artificial|Event-triggered,,5083,6701386,data processing,"Rivera-Sherman|Allen and Sons|Mclean, King and Rodriguez|Christian Ltd|Watson Ltd|Lawrence, Spencer and Henson",5,3,,False,biennial,
6697777,Huiping Cao|Mark P. Schildhauer|Shawn Bowers,688-03715-7|06-106455-1|503-23214-0,C,Database Support for Enabling Data-Discovery Queries over Semantically-Annotated Observational Data.,2012,ShortPaper,Consectetur quisquam ipsum etincidunt porro. Dolore sit quiquia neque magnam porro amet amet. Dolore dolorem ut numquam. Dolore dolorem sed eius tempora non. Quaerat dolore non velit sed aliquam voluptatem. Sed est amet ut velit consectetur. Labore dolore est modi. Modi ut amet adipisci consectetur neque dolor quisquam. Consectetur modi ut dolor.,,Hongye Su,Self-enabling methodical project,R,,Jana Heckenbergerova,Guy Katriel,Dolor aliquam labore adipisci modi amet etincidunt.,Dolorem dolor ipsum sed sed.,True,True,True,"Controllability|Continuous-time|Edge-Artificial|Softwarization,|Stabilizability",,9579,6698486,big data,"Hughes, Hernandez and Montoya|Cox, Collins and Jones|Price-English",7,7,,True,irregular,
6697778,George C. Oikonomou|Konstantinos Maraslis|Peter Cooper|Theo Tryfonas,06-836768-6|9519131-1-8|15-138212-2|352-95618-0,C,An Intelligent Hot-Desking Model Based on Occupancy Sensor Data and Its Potential for Social Impact.,2016,ShortPaper,Etincidunt numquam adipisci quisquam tempora magnam dolorem magnam. Porro quisquam sit porro dolorem aliquam aliquam tempora. Neque consectetur modi aliquam dolore numquam numquam. Labore dolore labore etincidunt ut. Ipsum dolore ut labore voluptatem tempora etincidunt porro. Adipisci quiquia modi est quiquia numquam. Ipsum labore ut sed aliquam dolorem ut sed. Ipsum etincidunt quaerat amet.,,Danya Yao,Optional demand-driven groupware,R,,Alex Norta,Jinwen Chen,Non dolorem consectetur adipisci dolorem dolore quisquam etincidunt.,Est numquam magnam numquam quaerat quiquia quiquia dolorem.,True,False,False,ε-Insensitizing|Continuous-time|Event-triggered|Synchronization|Event-triggered,,6270,6698713,data querying,Murphy-Huang|Stewart PLC|Sutton-Lambert|Stewart PLC,3,6,,True,biennial,
6697780,Thi Ai Thao Nguyen|Tran Khanh Dang,926112-02-2|88184-989-8,J,Protecting Biometrics Using Fuzzy Extractor and Non-invertible Transformation Methods in Kerberos Authentication Protocol.,2017,FullPaper,Modi voluptatem ipsum dolorem numquam adipisci etincidunt est. Sed labore consectetur quisquam labore. Voluptatem sed etincidunt velit neque amet. Quiquia etincidunt voluptatem modi. Eius dolorem dolorem dolore adipisci adipisci labore aliquam. Amet quiquia etincidunt porro velit sit. Eius quisquam quiquia tempora modi. Porro est aliquam ut dolore quaerat labore voluptatem. Porro consectetur aliquam sed.,Christoforos Keroglou,,,,Assimilated intangible open architecture,Changyun Wen,Huanshui Zhang,Non consectetur etincidunt velit.,Ut tempora velit aliquam neque tempora quaerat.,True,True,True,Controllability|Controllability|Delay-dependent|Vision-Enhanced|Delay-dependent,819,,6698427,database,"Ingram, Hoffman and Shaw|Vaughn, Wilson and Mueller",9,3,True,,,21.94313563016671
6697782,Fang Chen 0001|Irena Koprinska|Ling Luo 0002|Wei Liu 0007,340-42353-4|17-511947-1|310-54725-9|04-263868-9,J,DAAR: A Discrimination-Aware Association Rule Classifier for Decision Support.,2017,ShortPaper,Ut consectetur est sit dolor non. Sit eius voluptatem ipsum. Dolor quiquia voluptatem adipisci quisquam. Adipisci sit non numquam dolor sit quisquam modi. Porro quiquia labore est neque porro non.,Jian Wu 0001,,,,Fully-configurable contextually-based circuit,Fabian Wirth,Manish Khare,Non non sed est amet quisquam porro.,Etincidunt porro ut neque aliquam etincidunt ipsum adipisci.,True,True,True,"Delay-dependent|Output-feedback|Event-triggered|Delay-dependent|Softwarization,",979,,6697951,data querying,"White and Sons|Guerra, Davidson and Hendricks|Vargas, Gomez and Smith|Warren, Kerr and Brown",5,6,True,,,22.77252674801664
6697784,Anwitaman Datta|Quach Vinh Thanh,498-83088-4|635-98400-6,C,BPMiner: Algorithms for Large-Scale Private Analysis.,2015,DemoPaper,Est consectetur labore porro ut labore etincidunt tempora. Dolor ipsum labore quaerat dolorem amet. Porro labore etincidunt ut est porro aliquam dolore. Modi modi magnam non. Sit est non quiquia. Consectetur tempora dolorem ipsum ut. Ipsum velit non etincidunt quaerat. Non non amet magnam. Numquam amet ipsum dolore dolorem labore.,,Akihiko Ohsuga,Function-based eco-centric collaboration,E,,Alexander Amini,Michal Batko,Dolore labore magnam labore dolore neque aliquam.,Quaerat quisquam velit amet non voluptatem modi.,True,True,True,Controllability|Coordinate-free|Delay-dependent|data management|Controllability,,8773,6698626,database,Long-Chapman|Baker Inc,6,4,,True,quadrennial,
6697785,A Min Tjoa|Bernhard Freudenthaler|Jorge Martínez Gil,02-494932-9|615-72806-3|9695241-3-1,J,A General Framework for Multiple Choice Question Answering Based on Mutual Information and Reinforced Co-occurrence.,2019,FullPaper,Tempora modi consectetur etincidunt magnam. Adipisci modi quisquam amet sed quisquam quisquam. Labore eius dolore sed. Adipisci porro etincidunt neque non etincidunt. Adipisci neque dolore dolor dolore dolore dolorem. Tempora voluptatem neque sit dolor quiquia amet.,Anna Maria Perdon,,,,Persevering incremental help-desk,Banban Shi,Helen Durand,Neque neque est eius voluptatem est.,Quiquia quaerat eius ipsum voluptatem quaerat eius.,False,True,False,Nonovershooting|Coordinate-free|Controllability|Controllability|Stabilizability,159,,6699757,data querying,"Walker Ltd|Sullivan-Macdonald|Ryan, Johnson and Beard",5,8,True,,,47.54992251462821
6697789,Alessandro Armando|Michele Bezzi|Nadia Metoui,521-93073-4|85809-712-9|320-72954-1,C,Risk-Based Privacy-Aware Access Control for Threat Detection Systems.,2017,ShortPaper,Dolore dolore consectetur ipsum neque ut quisquam voluptatem. Quisquam amet dolorem non ut ut sed. Adipisci neque etincidunt dolorem. Ipsum consectetur labore etincidunt adipisci voluptatem quaerat neque. Sed ut aliquam dolorem neque sit magnam consectetur. Magnam porro dolore quaerat adipisci ipsum voluptatem labore.,,Gabriel Peyré,Assimilated national website,R,,Derui Ding,Ligang Wu,Aliquam dolor ut sit sed consectetur amet sed.,Est etincidunt quisquam aliquam voluptatem eius sed.,True,True,True,Controllability|data modeling|Event-triggered|Output-feedback|Controllability,,5986,6699875,database,Kirk-Daniel|Peterson-Ramirez|Long-Chapman,8,4,,False,triennial,
6697791,Anwitaman Datta|Frédérique E. Oggier|J. Harshan,498-83088-4|932655-42-1|363-74149-2,C,Differential Erasure Codes for Efficient Archival of Versioned Data in Cloud Storage Systems.,2016,FullPaper,Labore quaerat ut ipsum consectetur dolore. Magnam adipisci modi sed quisquam amet. Dolor quaerat sed numquam dolorem. Amet non tempora consectetur etincidunt numquam dolor adipisci. Eius velit aliquam aliquam sit tempora. Eius sed neque magnam est quaerat labore eius. Etincidunt quiquia porro modi. Labore eius sit adipisci sed.,,Manish Khare,Focused responsive migration,W,,David Angeli,Don MacKenzie,Velit porro modi ut quaerat eius.,Est magnam est adipisci numquam eius aliquam eius.,True,True,True,Synchronization|Event-triggered|data modeling|Prescribed-time|Self-Adaptation,,4393,6698652,data management,"Davis, Ward and Watts|Johnson, Johnson and Garcia|White and Sons",8,4,,True,biennial,
6697794,João Pedro Costa|Pedro Furtado 0001,13-965276-5|87079-708-3,C,Data Warehouse Processing Scale-Up for Massive Concurrent Queries with SPIN.,2015,Poster,Numquam eius consectetur eius. Modi tempora quisquam numquam ut. Dolorem quiquia etincidunt consectetur velit amet ipsum. Ut consectetur eius neque non dolor numquam. Consectetur quaerat dolor voluptatem dolore sit neque. Quaerat neque ut sit aliquam. Amet dolorem ipsum numquam dolor porro aliquam. Neque dolor non adipisci magnam voluptatem velit est. Dolorem consectetur magnam quaerat adipisci dolore.,,Erjen Lefeber,Secured radical budgetary management,E,,Dominique Manchon,Alessandro Abate,Aliquam voluptatem magnam voluptatem numquam modi porro sed.,Eius magnam adipisci modi aliquam amet velit.,True,True,True,"Controllability|Irreducibility,|Passivity-based|data management|Delay-scheduled",,2716,6698445,data querying,"Allison LLC|Howell, Brown and Jones",4,6,,True,biennial,
6697799,Alessio Bechini|Riccardo Giannini,12-445006-7|571-19936-7,J,Management of Genotyping-Related Documents by Integrated Use of Semantic Tagging.,2011,FullPaper,Velit quiquia eius neque sit ut consectetur ut. Voluptatem adipisci est quaerat porro dolorem. Consectetur numquam tempora consectetur. Non magnam magnam est eius consectetur. Neque consectetur sed aliquam. Voluptatem dolore aliquam voluptatem modi. Porro sed dolor quisquam ipsum quiquia ipsum modi.,K. V. Sklyar,,,,Multi-lateral regional core,Arturo Buscarino,Joelle Al Hage,Quaerat eius non etincidunt amet magnam sit.,Porro voluptatem porro modi adipisci numquam.,False,False,False,Delay-scheduled|Controllability|Delay-dependent|Interconnection|data modeling,353,,6698840,data modeling,Murphy-Huang|Robbins-Moore,9,8,True,,,44.79267452057468
6697800,Manish Khare|Rajneesh Kumar Srivastava|Thanh Binh Nguyen 0004,85004-626-4|374-97153-0|476-18384-X,J,Human Object Classification Using Dual Tree Complex Wavelet Transform and Zernike Moment.,2014,FullPaper,Tempora aliquam dolore amet. Sed aliquam non neque est consectetur sit etincidunt. Dolore consectetur adipisci quisquam sit. Quaerat porro sed quisquam sed eius velit etincidunt. Adipisci quiquia quiquia non porro quisquam numquam.,Lassaad Mchiri,,,,Horizontal 24hour info-mediaries,Eduardo Castañeda-Toledo,Eduardo Mario Nebot,Numquam quaerat numquam velit.,Ut quiquia sed aliquam non quaerat.,True,True,True,Continuous-time|Controllability|Passivity-based|Event-triggered|Event-triggered,590,,6698862,data querying,Williams-Wilson|Bray-Harris|Santiago-Stewart,5,2,False,,,30.19965689019306
6697801,Anna Formica|Francesco Taglino,430-62849-5|417-70203-3,J,Semantic Similarity in a Taxonomy by Evaluating the Relatedness of Concept Senses with the Linked Data Semantic Distance.,2023,ShortPaper,Non quisquam quiquia eius tempora numquam dolore. Numquam amet neque numquam labore quaerat dolor. Est quiquia dolorem sit dolore sit dolore est. Quaerat ipsum ut non etincidunt. Voluptatem non neque dolor non velit labore. Aliquam aliquam ipsum quisquam quaerat tempora. Dolore non consectetur eius neque non quiquia amet. Velit dolor sed porro dolore neque non. Numquam dolor dolor sed adipisci aliquam. Velit quaerat tempora non tempora eius quisquam.,Hamid R. Ossareh,,,,Up-sized user-facing analyzer,Junyan Yu,Joe J. Khalife,Sed quiquia dolor consectetur ut neque dolore dolore.,Porro sed porro etincidunt ut.,True,True,True,Delay-dependent|Event-triggered|Synchronization|Self-Adaptation|Stabilizability,111,,6698612,data processing,"Christian Ltd|Wilson, Blair and Russell",7,8,True,,,17.36204579171845
